scope,industry,target,comparison,block,wape_gain_pp,gain_sd,gain_min,gain_max,sse_reduction
4010,편의점,cnt,sequential,6,0.119601893564415,0.250064664758214,-0.209185821622501,0.557406109045278,0.0257990909060455
4010,편의점,cnt,sequential,7,0.0634751689668089,0.230525465213133,-0.224809235679724,0.430003145583194,0.062896848743023
4010,편의점,cnt,sequential,8,1.51043362302752,0.479190441715674,0.797223532948596,2.27519709847248,0.21048150875906
4010,편의점,cnt,sequential,9,3.87347324411406,0.311693818739358,3.39921929970958,4.48386684906154,0.5308016514849
4010,편의점,cnt,sequential,10,-0.276550375815954,0.185463731267121,-0.745424638953583,-0.0903982551164265,-0.0620424405066924
4010,편의점,ticket,leave_one_block_out,1,0.0287639434737704,0.0200941146616109,-7.85026214152051e-05,0.0693683868132226,0.0132234997979484
4010,편의점,ticket,leave_one_block_out,2,0.157983555350242,0.0520202361041696,0.063336116566514,0.230199014074644,0.0570028833977964
4010,편의점,ticket,leave_one_block_out,3,0.0786487074014246,0.0479213473876039,0.000875002606294528,0.155113188455917,0.0270030320619594
4010,편의점,ticket,leave_one_block_out,4,0.122476210977817,0.0355396508764974,0.0625087871363068,0.175596247144912,0.0684705007053489
4010,편의점,ticket,leave_one_block_out,5,0.210414838027099,0.0547540550242685,0.106819152074891,0.292635485665953,0.116985126635808
4010,편의점,ticket,leave_one_block_out,6,-0.0437238744579412,0.0363183746377551,-0.109899030414889,-0.00367463955981071,-0.027695522489805
4010,편의점,ticket,leave_one_block_out,7,-0.00862631106467615,0.0550280430865463,-0.101020728009964,0.0826048914875165,0.0205656807670264
4010,편의점,ticket,leave_one_block_out,8,0.125053266375409,0.0958536572441862,0.00560626543330764,0.302573244064612,0.0319443020605684
4010,편의점,ticket,leave_one_block_out,9,0.282122723081487,0.12013734944476,0.0823563156576064,0.502204757842994,0.139574701961327
4010,편의점,ticket,sequential,2,2.55650432927648,0.0588774499273596,2.46210678603772,2.6523197741238,0.49066267589388
4010,편의점,ticket,sequential,3,0.32160704366136,0.0435325191209622,0.227142211956093,0.374608561482862,0.119659569354728
4010,편의점,ticket,sequential,4,-0.0257119331742829,0.0582122995744414,-0.147944151940777,0.0424201049537623,0.00292052930301155
4010,편의점,ticket,sequential,5,0.150990873385871,0.0445051450948673,0.098092721057836,0.250560096780261,0.0443529466935489
4010,편의점,ticket,sequential,6,-0.0346368252782402,0.0306074978288696,-0.105360847790922,-0.00455218624729123,-0.0258653027178883
4010,편의점,ticket,sequential,7,-0.0530586742798018,0.0335687812397681,-0.118167657221541,-0.018183620131005,0.022858553421978
4010,편의점,ticket,sequential,8,0.2132115815124,0.100883596792031,-0.00267412374243547,0.408326629339465,0.118414651642596
4010,편의점,ticket,sequential,9,0.282122723081487,0.12013734944476,0.0823563156576064,0.502204757842994,0.139574701961327
