scenario,scope,industry,model,family,target,n,wape,wape_sd,wape_min,wape_max,mae,r2_original,bias,sse,nonpositive
main,4010,편의점,M7,log_ridge_smear,amt,251,0.136705344942632,0.00297003588633908,0.13099136146201,0.140373558716393,1117286738.68095,0.927568395593957,0.00792304460702165,8.38493456146688e+20,0
main,4010,편의점,M7,log_ridge_smear,cnt,251,0.154624020860428,0.00351279014044942,0.146147555578284,0.158296462350328,156889.100133597,0.90734630045266,0.0136897471598675,18332937901911.8,0
main,4010,편의점,M7,log_ridge_smear,ticket,251,0.0460869205743088,0.000492381917292034,0.0454477855762336,0.0469210601421321,406.254815702712,0.804393338747779,-9.87513651318648e-05,78917504.6567799,0
main,4010,편의점,M8,log_ridge_smear,amt,251,0.130819273838005,0.00431018863053199,0.126432859842263,0.141544728395736,1069180139.84319,0.933482652009706,0.00742335555049584,7.70027965933612e+20,0
main,4010,편의점,M8,log_ridge_smear,cnt,251,0.139519684630153,0.00394393842765103,0.135033929980049,0.148779383957113,141563.501264181,0.92680094419898,0.00939966423914782,14483541952828.6,0
main,4010,편의점,M8,log_ridge_smear,ticket,251,0.0439548047591848,0.000981739742513376,0.0421247948475443,0.0458928719146812,387.460279058993,0.827656508431464,-0.000282141236636116,69531979.1839208,0
main,4010,편의점,M9,log_ridge_smear,amt,251,0.0997595844192445,0.00585126887967468,0.0929296567215025,0.113015099548535,815330671.779652,0.963721819426951,0.0022455888855921,4.19968841790164e+20,0
main,4010,편의점,M9,log_ridge_smear,cnt,251,0.100784952189012,0.00533109268298124,0.0961397707710913,0.114787190960017,102261.345733691,0.96543860675054,0.00306368666280781,6838495163619.06,0
main,4010,편의점,M9,log_ridge_smear,ticket,251,0.04113357752837,0.00102503283620771,0.0392464580993607,0.0425259381858211,362.591246057272,0.851884164710346,-5.43537640833244e-05,59757331.6081608,0
main,4010,편의점,M9,raw_ridge,amt,251,0.150903965646111,0.0055668754997226,0.141448636354933,0.162524484227432,1233331437.78336,0.924820563854445,0.00646408200578055,8.70303312507959e+20,9.2
main,4010,편의점,M9,raw_ridge,cnt,251,0.148351245443602,0.00637381666780781,0.140006520981403,0.162328697196361,150524.435154574,0.933123401043262,0.00620134267558392,13232548098508.6,14.4
main,4010,편의점,M9,raw_ridge,ticket,251,0.0437643663073966,0.0009816637379771,0.0418356778997001,0.0451446810829659,385.781569846708,0.831770929127547,-0.000178633711105296,67872016.2135164,0
main,4010,편의점,M9_alpha10,log_ridge_smear,amt,251,0.132370215457462,0.00581934852488053,0.12286065502752,0.144556535954535,1081855917.11156,0.932182073270315,-0.021690969838433,7.8508391797452e+20,0
main,4010,편의점,M9_alpha10,log_ridge_smear,cnt,251,0.13376634960739,0.00527291441052241,0.126207279408038,0.14525619729852,135725.885934651,0.935461907237998,-0.0205098181489289,12769839225999.5,0
main,4010,편의점,M9_alpha10,log_ridge_smear,ticket,251,0.0398485732381419,0.000831868289060486,0.0385220853646868,0.0408778094305551,351.26397197173,0.861776188436506,-0.000436079611824296,55766394.778726,0
main,4010,편의점,M9_broad_supply,log_ridge_smear,amt,251,0.100624480144736,0.0048536291955328,0.0959601194671964,0.112442407519011,822399426.295715,0.963050552254045,0.00091366533532036,4.2773966416009e+20,0
main,4010,편의점,M9_broad_supply,log_ridge_smear,cnt,251,0.100299919276233,0.00488257698744197,0.0955209112272701,0.113096160836534,101769.207598894,0.964602633282575,0.00156334140819274,7003905176934.46,0
main,4010,편의점,M9_broad_supply,log_ridge_smear,ticket,251,0.0411829143979802,0.00103970598791483,0.0393060637987893,0.0424156966407665,363.026149075766,0.851574851794744,-2.85765742842862e-05,59882123.8994926,0
main,4010,편의점,M9_taxable_pay,log_ridge_smear,amt,251,0.0997298881139902,0.00588175482585099,0.0928402575962285,0.113045683138715,815087965.190072,0.963740794707794,0.00225903661219282,4.19749177336428e+20,0
main,4010,편의점,M9_taxable_pay,log_ridge_smear,cnt,251,0.100719704335632,0.00537284892258281,0.0959442482964151,0.114824270694533,102195.142067886,0.965480071788082,0.00309375136506844,6830290677861.13,0
main,4010,편의점,M9_taxable_pay,log_ridge_smear,ticket,251,0.0411407776446095,0.00102309446328458,0.0392569609226027,0.0425454578492701,362.654714864896,0.851770644914679,-5.85796491524749e-05,59803131.1680827,0
main,4010,편의점,M9_workplace,log_ridge_smear,amt,251,0.102038197272713,0.00646988114389086,0.0963060120976823,0.118489395071341,833953673.863712,0.961371210199315,0.00237914019315873,4.47180312135094e+20,0
main,4010,편의점,M9_workplace,log_ridge_smear,cnt,251,0.103550455947172,0.00677400520983718,0.0993764649495639,0.122241437349553,105067.361213171,0.962984409457493,0.00321034166178063,7324095272327.97,0
main,4010,편의점,M9_workplace,log_ridge_smear,ticket,251,0.0413240623007089,0.00104564594293862,0.0394878827635351,0.0425355155138567,364.270363583815,0.850962853164219,-0.000104095180829523,60129034.7381376,0
main,4010,편의점,without_M1,log_ridge_smear,amt,251,0.305974778010086,0.0075257162329349,0.292033371341561,0.315138920725741,2500718329.52091,0.624583676594076,0.0171821169683979,4.34594999086135e+21,0
main,4010,편의점,without_M1,log_ridge_smear,cnt,251,0.309620215053557,0.00768151264644387,0.2961595914306,0.318994763777637,314155.82554777,0.647221456676027,0.0203832868049994,69802578412757.3,0
main,4010,편의점,without_M1,log_ridge_smear,ticket,251,0.0414212169631077,0.000924959129649162,0.0399401419674929,0.0426356050694031,365.126779004408,0.84984236159857,-0.000221881336211513,60581097.0441139,0
main,4010,편의점,without_M2,log_ridge_smear,amt,251,0.101915338689677,0.00655037675323409,0.0926468786858115,0.116833588334848,832949556.097746,0.961011486942538,0.000707292368276946,4.51344593726047e+20,0
main,4010,편의점,without_M2,log_ridge_smear,cnt,251,0.101617954216956,0.00635534577179553,0.095023971829278,0.116878406616783,103106.550365198,0.964173350384973,0.00170471786521574,7088845300669.9,0
main,4010,편의점,without_M2,log_ridge_smear,ticket,251,0.0427134130818724,0.00110842977115309,0.0409458097403967,0.0443308909170959,376.517448841723,0.842775292122018,-1.02902877321162e-05,63432306.1223491,0
main,4010,편의점,without_M3,log_ridge_smear,amt,251,0.0990897234029073,0.00641576042918928,0.0919423415659122,0.113670434882162,809855927.316464,0.965266021845295,0.00135523663429956,4.02092617269604e+20,0
main,4010,편의점,without_M3,log_ridge_smear,cnt,251,0.0999485829237197,0.00544478331167279,0.0952772876954045,0.114094146784622,101412.724538349,0.966534341575304,0.00210402753853336,6621687431197.14,0
main,4010,편의점,without_M3,log_ridge_smear,ticket,251,0.0419200646023842,0.00098195897625067,0.0406177520846988,0.0435747054080965,369.52410590828,0.847793037548752,-0.000165578834616125,61407896.8024117,0
main,4010,편의점,without_M4,log_ridge_smear,amt,251,0.0977205284305492,0.00675803215751426,0.0921145379541803,0.114626429888408,798665557.357438,0.963772150014786,0.0019337888620423,4.19386197392195e+20,0
main,4010,편의점,without_M4,log_ridge_smear,cnt,251,0.0982721728548323,0.0062829880215952,0.0936417522982388,0.114845244237988,99711.7568251889,0.967204243168054,0.00277029550135488,6489137253921.24,0
main,4010,편의점,without_M4,log_ridge_smear,ticket,251,0.0423583396381481,0.00091276865461714,0.0408140227416702,0.0433729877544776,373.387487137978,0.841014929207294,-0.00028777753395456,64142524.514867,0
main,4010,편의점,without_M5,log_ridge_smear,amt,251,0.0983361765089751,0.00602857969635257,0.089599200429572,0.111514409472161,803697221.876542,0.96467183484389,0.00234488557939008,4.0897113275315e+20,0
main,4010,편의점,without_M5,log_ridge_smear,cnt,251,0.101947836140604,0.00553640193438898,0.0953940968273155,0.11569743440939,103441.264712061,0.964593983338086,0.00426756137897053,7005616699474.29,0
main,4010,편의점,without_M5,log_ridge_smear,ticket,251,0.043237725908641,0.000950431387522952,0.0420670302389904,0.04473984775295,381.139250605762,0.832262366030293,-0.000268032766304254,67673746.0022022,0
main,4010,편의점,without_M6,log_ridge_smear,amt,251,0.117148935400649,0.00459528661094854,0.112546985314593,0.126280975572142,957453068.339534,0.948549744187304,0.0115652414319341,5.95606064090153e+20,0
main,4010,편의점,without_M6,log_ridge_smear,cnt,251,0.120971878517263,0.0040389725686037,0.114937683510496,0.129357512925624,122743.989300187,0.946321112529467,0.013193034481858,10621180972252.2,0
main,4010,편의점,without_M6,log_ridge_smear,ticket,251,0.0406963387837906,0.00112286837299764,0.0388011534961345,0.0422410536526336,358.736999703129,0.855771753679188,0.000125970675658845,58188883.8948355,0
main,4010,편의점,without_M7,log_ridge_smear,amt,251,0.0989709248346788,0.00592644272631807,0.0915692326257716,0.112494667803082,808884991.871974,0.964342368064006,0.00267163874993482,4.12785154839444e+20,0
main,4010,편의점,without_M7,log_ridge_smear,cnt,251,0.0995370165326338,0.00548554669984047,0.0945653116927564,0.114133840405441,100995.129132517,0.966584640731442,0.00366655320578936,6611734981262.63,0
main,4010,편의점,without_M7,log_ridge_smear,ticket,251,0.0410473144177232,0.00089211542419158,0.0391888639901325,0.0422508271347012,361.830839337078,0.848809858412188,8.5659664458252e-05,60997660.439746,0
main,4010,편의점,without_M8,log_ridge_smear,amt,251,0.0946625540387487,0.0023615790893499,0.0900061140393502,0.0975424985440832,773672867.886383,0.96886883395087,0.00182437887855348,3.60385210688967e+20,0
main,4010,편의점,without_M8,log_ridge_smear,cnt,251,0.102674968838134,0.00250722285112947,0.0966891196458805,0.105049054008961,104179.049138816,0.964819968278086,0.00427656369347118,6960902156050.47,0
main,4010,편의점,without_M8,log_ridge_smear,ticket,251,0.0423841101921241,0.000914858313240465,0.04042359295989,0.0434663011406222,373.614653794496,0.846950268466309,0.000132570541168901,61747911.9765501,0
main,4010,편의점,without_M9,log_ridge_smear,amt,251,0.130819273838005,0.00431018863053199,0.126432859842263,0.141544728395736,1069180139.84319,0.933482652009706,0.00742335555049584,7.70027965933612e+20,0
main,4010,편의점,without_M9,log_ridge_smear,cnt,251,0.139519684630153,0.00394393842765103,0.135033929980049,0.148779383957113,141563.501264181,0.92680094419898,0.00939966423914782,14483541952828.6,0
main,4010,편의점,without_M9,log_ridge_smear,ticket,251,0.0439548047591848,0.000981739742513376,0.0421247948475443,0.0458928719146812,387.460279058993,0.827656508431464,-0.000282141236636116,69531979.1839208,0
main,4020,슈퍼마켓,M1,log_ridge_smear,amt,251,0.343680370382391,0.0016133395729921,0.341577545017945,0.346329120421537,3009691445.65015,0.624087185002221,0.0535088977973207,5.68005075209742e+21,0
main,4020,슈퍼마켓,M1,log_ridge_smear,cnt,251,0.381174900104066,0.00218537413004083,0.379331827898666,0.385448854307138,174945.541665111,0.548453072254206,0.0602797731742046,20496255097083.4,0
main,4020,슈퍼마켓,M1,log_ridge_smear,ticket,251,0.18549525234697,0.000666200214362978,0.184605417379144,0.186631780102234,3928.86070691194,0.132950920706156,0.000251610328362986,5919630922.99861,0
main,4020,슈퍼마켓,M1,raw_ridge,amt,251,0.333097828685758,0.00117310762343676,0.330897827115966,0.334699303752861,2917017589.46758,0.657600047818536,-0.000487285263087734,5.17367067126439e+21,0
main,4020,슈퍼마켓,M1,raw_ridge,cnt,251,0.371386341406576,0.00335474447256925,0.368252756415606,0.38004694356984,170452.946001059,0.617974050953853,-0.000176201995214225,17340614727343,0
main,4020,슈퍼마켓,M1,raw_ridge,ticket,251,0.189149701848302,0.000589780717141282,0.187855320596967,0.189930251787248,4006.26335128971,0.0920585493638024,-0.000200637030398386,6198816671.18035,0
main,4020,슈퍼마켓,M2,log_ridge_smear,amt,251,0.298037221054627,0.00301476750822072,0.295289703456601,0.305647475311934,2609983438.08645,0.716682200822886,0.0332225744483901,4.28093806354556e+21,0
main,4020,슈퍼마켓,M2,log_ridge_smear,cnt,251,0.340772422986008,0.00372562196645302,0.337234421768431,0.348875348688678,156402.26076676,0.643809515631912,0.0322900196902865,16167912086586,0
main,4020,슈퍼마켓,M2,log_ridge_smear,ticket,251,0.16193491624182,0.00181129561090842,0.158704054657511,0.164039432094388,3429.84373696805,0.31515541656694,0.00129556145449424,4675660548.35118,0
main,4020,슈퍼마켓,M2,raw_ridge,amt,251,0.325218780361528,0.00369497954183775,0.318283952696701,0.328772075350679,2848018873.26242,0.689986354442714,0.000195223103262414,4.68431287882147e+21,4.5
main,4020,슈퍼마켓,M2,raw_ridge,cnt,251,0.356249678179833,0.00478550843246497,0.35034746117823,0.365860808325892,163505.763102915,0.654492458556752,-0.00146101857592577,15683000530508.8,10.6
main,4020,슈퍼마켓,M2,raw_ridge,ticket,251,0.162476472954089,0.00157373912441856,0.159876867403078,0.164881801584654,3441.3141161852,0.318268182625284,0.00135308267455369,4654408664.62848,0
main,4020,슈퍼마켓,M3,log_ridge_smear,amt,251,0.287338193215814,0.00280250529546815,0.284925385803551,0.292474559958739,2516289484.81404,0.739164376387934,0.0334545471700618,3.94123190527641e+21,0
main,4020,슈퍼마켓,M3,log_ridge_smear,cnt,251,0.335601686404362,0.00528556725385661,0.327860041493389,0.34448811324456,154029.079028306,0.650661841226409,0.0304493510982717,15856876832522.3,0
main,4020,슈퍼마켓,M3,log_ridge_smear,ticket,251,0.160133225267041,0.00212842947841463,0.156146346908666,0.162705149426064,3391.68322996183,0.329581399627279,0.00146041049248203,4577169589.2371,0
main,4020,슈퍼마켓,M3,raw_ridge,amt,251,0.304796850087258,0.00411538299846366,0.29776307891886,0.309681204950189,2669179131.02824,0.727377182290548,0.00162479916232777,4.1193366626212e+21,3.6
main,4020,슈퍼마켓,M3,raw_ridge,cnt,251,0.346136619704708,0.00558452426876554,0.340701570597949,0.356679072915828,158864.233735848,0.671870355671171,0.000754261963533587,14894196996652.2,9.6
main,4020,슈퍼마켓,M3,raw_ridge,ticket,251,0.161852459279658,0.00140768071006565,0.159479795802006,0.164022927080724,3428.09726683176,0.326988121893416,0.00071636437801397,4594874754.29857,0
main,4020,슈퍼마켓,M4,log_ridge_smear,amt,251,0.284246265370194,0.00505665586404863,0.277646989347644,0.29515678457355,2489212730.97682,0.737926761546532,0.0330537835136821,3.95993229225511e+21,0
main,4020,슈퍼마켓,M4,log_ridge_smear,cnt,251,0.331949681508786,0.00684746270293233,0.321630223151938,0.340749778232825,152352.940398911,0.656784392562173,0.0265194071788081,15578966904867.1,0
main,4020,슈퍼마켓,M4,log_ridge_smear,ticket,251,0.164001965970146,0.00307454347966195,0.158803675037299,0.169554056955947,3473.62464431797,0.299744487502758,0.00298185931409657,4780876059.69775,0
main,4020,슈퍼마켓,M4,raw_ridge,amt,251,0.304151631748714,0.00488489752864503,0.294731175691711,0.309386893374584,2663528799.26232,0.734001937014105,0.000298991448359351,4.01923647569296e+21,7.1
main,4020,슈퍼마켓,M4,raw_ridge,cnt,251,0.346031795278536,0.00638530691566895,0.337252348541207,0.354607051283287,158816.123102091,0.674547709838589,-0.00136928278719121,14772668688897.8,11
main,4020,슈퍼마켓,M4,raw_ridge,ticket,251,0.161032030764488,0.00218105354411427,0.157867472996732,0.164463579545714,3410.72027569426,0.330115330938672,0.00225502020201459,4573524263.52584,0
main,4020,슈퍼마켓,M5,log_ridge_smear,amt,251,0.273013658482332,0.0067510672495239,0.263289810389078,0.284391927453526,2390846097.9767,0.759370354192434,0.0285139443264355,3.63591914432147e+21,0
main,4020,슈퍼마켓,M5,log_ridge_smear,cnt,251,0.283001773692018,0.00684553393567257,0.273147052497125,0.294729756532182,129887.614785812,0.754391708949832,0.0164984001792871,11148454076420.9,0
main,4020,슈퍼마켓,M5,log_ridge_smear,ticket,251,0.152854496309409,0.00321142668708225,0.14646620555102,0.156916860714005,3237.51695435057,0.372056063701553,0.00262574393053395,4287181005.08126,0
main,4020,슈퍼마켓,M5,raw_ridge,amt,251,0.302062634656264,0.0052889718503268,0.293074717142836,0.308727877126117,2645234950.61412,0.737043207604288,-0.000973528873966309,3.97328281140194e+21,6.2
main,4020,슈퍼마켓,M5,raw_ridge,cnt,251,0.329142555831498,0.0062988394866753,0.319312983766012,0.337828946729387,151064.570881398,0.70582900906326,-0.00213030614834569,13352773104893.3,10.6
main,4020,슈퍼마켓,M5,raw_ridge,ticket,251,0.158355770905486,0.0022369716563767,0.155425903548557,0.161343268897634,3354.03606373473,0.356333976818123,0.00195817886422033,4394520893.80476,0
main,4020,슈퍼마켓,M6,log_ridge_smear,amt,251,0.265525620948128,0.00637381386734523,0.255647861147459,0.275932524489573,2325271557.05565,0.769516822099595,0.023904984629344,3.48260579514092e+21,0
main,4020,슈퍼마켓,M6,log_ridge_smear,cnt,251,0.277860473503231,0.00749330606108068,0.268618175331902,0.292645135513343,127527.943290798,0.757441385469478,0.0121968050567372,11010025611804.2,0
main,4020,슈퍼마켓,M6,log_ridge_smear,ticket,251,0.153119354113606,0.00340932435208775,0.145970240138157,0.1568396206952,3243.1267443946,0.37277040793709,0.0026237957329975,4282303940.64818,0
main,4020,슈퍼마켓,M7,log_ridge_smear,amt,251,0.261419313214937,0.0070088782919413,0.252853889406802,0.274022237758701,2289311635.21304,0.7761096747288,0.0236620916964217,3.38298764954723e+21,0
main,4020,슈퍼마켓,M7,log_ridge_smear,cnt,251,0.268050198644524,0.00818938894582744,0.259590675412657,0.283227388921378,123025.380691394,0.773400362976606,0.0125032666763134,10285628535939.6,0
main,4020,슈퍼마켓,M7,log_ridge_smear,ticket,251,0.154690208227618,0.00325506604539657,0.149480212484011,0.16041531259978,3276.39803800855,0.372208418622148,0.00230973937281078,4286140827.63252,0
main,4020,슈퍼마켓,M8,log_ridge_smear,amt,251,0.272671594380046,0.00758399270514303,0.264714454651359,0.283587597655367,2387850560.57848,0.777504796880381,0.0297629388936946,3.3619073237105e+21,0
main,4020,슈퍼마켓,M8,log_ridge_smear,cnt,251,0.259577982509364,0.00958913887067283,0.248630956826604,0.277734126268003,119136.938822675,0.793364992407817,0.0242434457679034,9379410128511.47,0
main,4020,슈퍼마켓,M8,log_ridge_smear,ticket,251,0.139478031572824,0.002475321173704,0.135479947624177,0.14447110029791,2954.19829235777,0.460091912478344,0.000123198976561229,3686131139.28132,0
main,4020,슈퍼마켓,M9,log_ridge_smear,amt,251,0.248257390659277,0.00719329975422924,0.238364742443248,0.260800411504876,2174049522.10485,0.817934903325242,0.0407262685338468,2.75100754227882e+21,0
main,4020,슈퍼마켓,M9,log_ridge_smear,cnt,251,0.222188023130934,0.0113398441950961,0.207013424586036,0.240609398664453,101976.294996154,0.85887598774888,0.0297596462022583,6405787699326.93,0
main,4020,슈퍼마켓,M9,log_ridge_smear,ticket,251,0.129984676603817,0.00371738012189092,0.122652199822123,0.1354132112697,2753.12538702683,0.514311050726792,0.000921188292944569,3315959144.34044,0
main,4020,슈퍼마켓,M9,raw_ridge,amt,251,0.277002637872812,0.00654055665204641,0.264007003686257,0.287050020226364,2425778547.37742,0.799597066050748,0.00534760391969043,3.02809265948463e+21,12.7
main,4020,슈퍼마켓,M9,raw_ridge,cnt,251,0.268751734055962,0.00597517893769881,0.259800470062236,0.277826439086222,123347.36016202,0.805894044433085,0.00549336938868317,8810701472433.33,18.2
main,4020,슈퍼마켓,M9,raw_ridge,ticket,251,0.128180186216491,0.00225576384353311,0.124960441897268,0.131480331092176,2714.90558738741,0.524741509270286,0.00141860789924309,3244746953.00128,0
main,4020,슈퍼마켓,M9_alpha10,log_ridge_smear,amt,251,0.244819780019662,0.00808725331276249,0.23355033575613,0.258892336989377,2143945541.11806,0.838374301578463,0.00715397941821173,2.4421677933032e+21,0
main,4020,슈퍼마켓,M9_alpha10,log_ridge_smear,cnt,251,0.221581737481287,0.00980674274795841,0.209463033987228,0.239421582161579,101698.031733404,0.861145962653775,8.38014309387033e-05,6302750823520.96,0
main,4020,슈퍼마켓,M9_alpha10,log_ridge_smear,ticket,251,0.124496635750165,0.00275293397877299,0.11924668584367,0.128400823869418,2636.88657339128,0.549514743027617,-0.000155611327268942,3075611890.04497,0
main,4020,슈퍼마켓,M9_broad_supply,log_ridge_smear,amt,251,0.257455622836895,0.00843253259998827,0.246951287266551,0.269461451688414,2254600647.76058,0.803185924358033,0.0431010266294287,2.97386493296356e+21,0
main,4020,슈퍼마켓,M9_broad_supply,log_ridge_smear,cnt,251,0.229452355342893,0.00936785214990917,0.218980655316755,0.246557442227747,105310.361676067,0.850898029034568,0.0313821617457829,6767916786947.67,0
main,4020,슈퍼마켓,M9_broad_supply,log_ridge_smear,ticket,251,0.126787308189809,0.004115088125706,0.121360751863328,0.132926430344615,2685.40389567664,0.52952408902787,0.000292605998646293,3212094698.70472,0
main,4020,슈퍼마켓,M9_taxable_pay,log_ridge_smear,amt,251,0.248335363295249,0.00718322260839453,0.238401962932371,0.2607104206493,2174732347.18217,0.817652673590145,0.040831029615309,2.7552720396706e+21,0
main,4020,슈퍼마켓,M9_taxable_pay,log_ridge_smear,cnt,251,0.222220702504299,0.0114298974147622,0.20683451380527,0.240882834558814,101991.293650769,0.858718679017829,0.0298650231114111,6412928130769.39,0
main,4020,슈퍼마켓,M9_taxable_pay,log_ridge_smear,ticket,251,0.129994068062491,0.00372660866422931,0.122652737994019,0.135431594133295,2753.3243017295,0.514269760596346,0.00091364291345923,3316241045.72163,0
main,4020,슈퍼마켓,M9_workplace,log_ridge_smear,amt,251,0.249957781760201,0.00766405806038054,0.237540413421511,0.260137270027416,2188940254.86627,0.820541467459356,0.0406308985320952,2.71162230192606e+21,0
main,4020,슈퍼마켓,M9_workplace,log_ridge_smear,cnt,251,0.22507406317245,0.0126397175226835,0.208089862199527,0.245374813649445,103300.883362786,0.858597388377773,0.0295629948790339,6418433657984.2,0
main,4020,슈퍼마켓,M9_workplace,log_ridge_smear,ticket,251,0.130730527291351,0.00322734330705165,0.12591596183816,0.136579125875358,2768.92279112424,0.509390939738197,0.00085040196822969,3349550369.8526,0
main,4020,슈퍼마켓,without_M1,log_ridge_smear,amt,251,0.376385788221832,0.00830668139215674,0.365527558497982,0.386268625819365,3296100635.06141,0.54187639130668,0.0520453896414217,6.92225762010122e+21,0
main,4020,슈퍼마켓,without_M1,log_ridge_smear,cnt,251,0.357707148183167,0.0136346949247472,0.338237124415345,0.376914560743378,164174.689307458,0.582048068451921,0.0469467258153051,18971338040308.4,0
main,4020,슈퍼마켓,without_M1,log_ridge_smear,ticket,251,0.129366739683808,0.00376183423465403,0.12212930305013,0.135341117642508,2740.03724566658,0.518459787328867,0.000802211435732939,3287634346.97024,0
main,4020,슈퍼마켓,without_M2,log_ridge_smear,amt,251,0.243912762901467,0.00450629536747664,0.2390229896619,0.252175283291371,2136002574.63833,0.814542040612361,0.0542247387893868,2.8022737711361e+21,0
main,4020,슈퍼마켓,without_M2,log_ridge_smear,cnt,251,0.21907212606216,0.00849538053484982,0.205525056623904,0.230474234051574,100546.21053802,0.864151922621136,0.0415333957700569,6166306705497.12,0
main,4020,슈퍼마켓,without_M2,log_ridge_smear,ticket,251,0.130689397689135,0.00267366868439561,0.126103623250088,0.134058689339107,2768.05165034844,0.505713117346273,0.000814835829992158,3374660080.1106,0
main,4020,슈퍼마켓,without_M3,log_ridge_smear,amt,251,0.248115677410412,0.00562368644840915,0.238844443312958,0.258746570117076,2172808505.1903,0.817369893582258,0.0390393347177932,2.75954485169614e+21,0
main,4020,슈퍼마켓,without_M3,log_ridge_smear,cnt,251,0.221898027264626,0.0103407617707966,0.208003750093864,0.238472083657396,101843.197344923,0.859073338276034,0.0291502222072009,6396829722869.7,0
main,4020,슈퍼마켓,without_M3,log_ridge_smear,ticket,251,0.130269645548696,0.00368265365905444,0.123676262887396,0.136707308330417,2759.16113875664,0.516442785931401,0.000395901726268267,3301405082.82512,0
main,4020,슈퍼마켓,without_M4,log_ridge_smear,amt,251,0.245813600061528,0.00360607098986863,0.240879630229262,0.251277073224825,2152648661.6227,0.827594259701165,0.0401605065821562,2.60505445885396e+21,0
main,4020,슈퍼마켓,without_M4,log_ridge_smear,cnt,251,0.216356902947911,0.0064378178238963,0.20579608628368,0.226352015706325,99300.0209847883,0.872826191294786,0.0299860163800171,5772571276040.58,0
main,4020,슈퍼마켓,without_M4,log_ridge_smear,ticket,251,0.127829310897922,0.00342754091088608,0.121783518011659,0.13179056884397,2707.47391334342,0.528592157799048,-0.000393093582538321,3218457301.52847,0
main,4020,슈퍼마켓,without_M5,log_ridge_smear,amt,251,0.244899832860009,0.00637589383397317,0.233749801576121,0.253703452449414,2144646583.04409,0.824687552278553,0.0378310779954448,2.64897487077723e+21,0
main,4020,슈퍼마켓,without_M5,log_ridge_smear,cnt,251,0.219875249335881,0.00997620796931683,0.206509509549422,0.235009106716775,100914.815176223,0.862714556444787,0.0299160381519055,6231550475320.65,0
main,4020,슈퍼마켓,without_M5,log_ridge_smear,ticket,251,0.131529591436302,0.00371518128896023,0.124769150731078,0.137453403909556,2785.84727669291,0.504166823049241,0.00148093700333124,3385217142.85983,0
main,4020,슈퍼마켓,without_M6,log_ridge_smear,amt,251,0.255405510643385,0.00830277268490682,0.246214743965708,0.270191471029387,2236647323.50012,0.807043691548402,0.04319828904191,2.91557398741226e+21,0
main,4020,슈퍼마켓,without_M6,log_ridge_smear,cnt,251,0.229502307608091,0.00904313538394397,0.219824541106418,0.24758696166754,105333.287965522,0.851557444193195,0.0317103206262967,6737985144242.05,0
main,4020,슈퍼마켓,without_M6,log_ridge_smear,ticket,251,0.127882888649151,0.00366712116479691,0.12197662529232,0.133263488932072,2708.60871069756,0.526558617042595,0.00060408965798921,3232340957.05911,0
main,4020,슈퍼마켓,without_M7,log_ridge_smear,amt,251,0.246590533281481,0.00616022122144542,0.239074105261841,0.254248885226238,2159452452.20095,0.819227311640478,0.0426102291757308,2.73147922472727e+21,0
main,4020,슈퍼마켓,without_M7,log_ridge_smear,cnt,251,0.218747514973094,0.0117255017213695,0.201102447620698,0.236714894896079,100397.22574707,0.860131858437902,0.0317299419209358,6348782226740.42,0
main,4020,슈퍼마켓,without_M7,log_ridge_smear,ticket,251,0.12858907648345,0.00376592187238596,0.120711646538815,0.134326610032841,2723.56604032606,0.523652320001919,0.000929615990268197,3252183208.489,0
main,4020,슈퍼마켓,without_M8,log_ridge_smear,amt,251,0.241765541920505,0.00813309641884818,0.232500037498917,0.256589306784839,2117198845.43165,0.822466055490606,0.0359756489543843,2.68254173521423e+21,0
main,4020,슈퍼마켓,without_M8,log_ridge_smear,cnt,251,0.221739821164192,0.00965239326333737,0.210988650918349,0.239642715837618,101770.586446546,0.863593727459921,0.0248664414537257,6191643851461.84,0
main,4020,슈퍼마켓,without_M8,log_ridge_smear,ticket,251,0.131150805066538,0.003851742464767,0.124555293687865,0.136332565526915,2777.82443586194,0.516100595635695,0.00204513284039485,3303741329.18578,0
main,4020,슈퍼마켓,without_M9,log_ridge_smear,amt,251,0.272671594380046,0.00758399270514303,0.264714454651359,0.283587597655367,2387850560.57848,0.777504796880381,0.0297629388936946,3.3619073237105e+21,0
main,4020,슈퍼마켓,without_M9,log_ridge_smear,cnt,251,0.259577982509364,0.00958913887067283,0.248630956826604,0.277734126268003,119136.938822675,0.793364992407817,0.0242434457679034,9379410128511.47,0
main,4020,슈퍼마켓,without_M9,log_ridge_smear,ticket,251,0.139478031572824,0.002475321173704,0.135479947624177,0.14447110029791,2954.19829235777,0.460091912478344,0.000123198976561229,3686131139.28132,0
main,8001,일반한식,M1,log_ridge_smear,amt,251,0.306066377016837,0.0016484280223612,0.303575482098651,0.308520877350962,6761103295.00162,0.649502473702976,0.0405397392259103,2.68820972920361e+22,0
main,8001,일반한식,M1,log_ridge_smear,cnt,251,0.311017498445798,0.00167152755583885,0.308726633513024,0.314390553513548,186073.126503182,0.638802282252342,0.0559289966946856,20697853777551,0
main,8001,일반한식,M1,log_ridge_smear,ticket,251,0.141490974982687,0.000807689591382369,0.140410983529066,0.143094374316157,5431.34315652243,0.0180215472609685,-0.000326360369759775,13431361211.73,0
