scenario,scope,industry,model,family,target,repeat,alpha,n,mae,wape,r2_original,bias,sse,nonpositive
main,8004,일식회집,without_M8,log_ridge_smear,amt,1,1,239,390920796.223413,0.216533316260508,0.839514605811029,0.0648833852287148,1.68784834637054e+20,0
main,8004,일식회집,without_M8,log_ridge_smear,cnt,1,1,239,7742.91310984696,0.215547965361653,0.878590504065305,0.0730834319576305,64125125998.2725,0
main,8004,일식회집,without_M8,log_ridge_smear,ticket,1,1,239,8092.77253773817,0.134920948443569,0.563711313420244,0.00416064960443127,38101080004.8178,0
main,8004,일식회집,without_M8,log_ridge_smear,amt,2,1,239,414591473.427374,0.229644642858176,0.804656952160746,0.0888116170846886,2.05445138441843e+20,0
main,8004,일식회집,without_M8,log_ridge_smear,cnt,2,1,239,7914.69035649716,0.220329916997374,0.881829541074382,0.0796812645127964,62414356550.4537,0
main,8004,일식회집,without_M8,log_ridge_smear,ticket,2,1,239,8331.5296419671,0.138901455099353,0.569964906739816,0.00723417048611636,37554953857.806,0
main,8004,일식회집,without_M8,log_ridge_smear,amt,3,1,239,413746526.304745,0.229176621703265,0.844638645949422,0.0822961558954138,1.63395806733282e+20,0
main,8004,일식회집,without_M8,log_ridge_smear,cnt,3,1,239,7847.5364899742,0.218460481154579,0.884993543219961,0.0802908635271867,60743218434.9215,0
main,8004,일식회집,without_M8,log_ridge_smear,ticket,3,1,239,8274.7822072179,0.137955374175615,0.592685699628728,0.00109152397102829,35570747587.3666,0
main,8004,일식회집,without_M8,log_ridge_smear,amt,4,1,239,406677756.135705,0.225261188548077,0.861333583401077,0.0560175305502861,1.45837497011118e+20,0
main,8004,일식회집,without_M8,log_ridge_smear,cnt,4,1,239,7551.75740296372,0.210226554272388,0.902417613667582,0.0562675390577165,51540308034.4249,0
main,8004,일식회집,without_M8,log_ridge_smear,ticket,4,1,239,8380.69313052047,0.139721098117055,0.562969859550496,0.00330237124448777,38165831152.5787,0
main,8004,일식회집,without_M8,log_ridge_smear,amt,5,1,239,393614647.93856,0.218025456486943,0.88571776934358,0.0668389887850114,1.20192292269193e+20,0
main,8004,일식회집,without_M8,log_ridge_smear,cnt,5,1,239,7345.12791008169,0.204474382429237,0.898911648431014,0.069374396800851,53392061563.3367,0
main,8004,일식회집,without_M8,log_ridge_smear,ticket,5,1,239,8716.82929840996,0.14532508740087,0.511607391122253,0.00573701321814768,42651314226.1163,0
main,8004,일식회집,without_M8,log_ridge_smear,amt,6,1,239,397327518.362519,0.220082037138349,0.867538663289191,0.0595412537998085,1.39311523802666e+20,0
main,8004,일식회집,without_M8,log_ridge_smear,cnt,6,1,239,7621.1553200165,0.212158460211258,0.917982511401496,0.0548422909969062,43319361059.4506,0
main,8004,일식회집,without_M8,log_ridge_smear,ticket,6,1,239,8206.3648485745,0.136814734811895,0.555665929227409,0.00519674239945374,38803683203.6396,0
main,8004,일식회집,without_M8,log_ridge_smear,amt,7,1,239,384220210.956594,0.212821822876868,0.867931280890369,0.0692006804511206,1.38898602133219e+20,0
main,8004,일식회집,without_M8,log_ridge_smear,cnt,7,1,239,7276.40916254533,0.20256138327717,0.89846790570235,0.0687159953496822,53626434156.4137,0
main,8004,일식회집,without_M8,log_ridge_smear,ticket,7,1,239,8329.83705733274,0.138873236695446,0.569344032508722,0.000821069077189549,37609174788.7618,0
main,8004,일식회집,without_M8,log_ridge_smear,amt,8,1,239,417019445.342057,0.230989510707502,0.835062863371096,0.0810898777131592,1.73466797225414e+20,0
main,8004,일식회집,without_M8,log_ridge_smear,cnt,8,1,239,8126.73065138012,0.226232715270879,0.881003343184753,0.0850367227816187,62850731344.4029,0
main,8004,일식회집,without_M8,log_ridge_smear,ticket,8,1,239,8326.34567096802,0.138815029059248,0.558904824141295,0.00738056920975946,38520830592.4279,0
main,8004,일식회집,without_M8,log_ridge_smear,amt,9,1,239,418404369.28712,0.231756628183702,0.814366036549328,0.0809490904508653,1.95233952487596e+20,0
main,8004,일식회집,without_M8,log_ridge_smear,cnt,9,1,239,7787.77313697484,0.21679678314332,0.878371656060889,0.0731600785880751,64240715440.0175,0
main,8004,일식회집,without_M8,log_ridge_smear,ticket,9,1,239,8360.98161351182,0.139392471980874,0.55460988677551,0.000299803807076402,38895907364.3523,0
main,8004,일식회집,without_M9,log_ridge_smear,amt,0,1,239,393910250.591092,0.218189192525717,0.868703003820715,0.0451458768393835,1.38086969848285e+20,0
main,8004,일식회집,without_M9,log_ridge_smear,cnt,0,1,239,7693.46913114428,0.214171539091908,0.867173770206859,0.0461839661009235,70155127947.6699,0
main,8004,일식회집,without_M9,log_ridge_smear,ticket,0,1,239,8944.55074388841,0.149121609947577,0.549390793020743,0.00186831575336256,39351690690.4383,0
main,8004,일식회집,without_M9,log_ridge_smear,amt,1,1,239,406948807.532428,0.225411325502612,0.851601117597559,0.0524934009217272,1.56073273541183e+20,0
main,8004,일식회집,without_M9,log_ridge_smear,cnt,1,1,239,7988.23579214045,0.222377281960618,0.875932373242964,0.0617030307038714,65529076921.4703,0
main,8004,일식회집,without_M9,log_ridge_smear,ticket,1,1,239,8736.57728367424,0.145654321527899,0.536630501657729,0.0076411779994242,40466046613.6193,0
main,8004,일식회집,without_M9,log_ridge_smear,amt,2,1,239,417038157.682969,0.230999875582617,0.847462701386635,0.0568519898265316,1.60425706355084e+20,0
main,8004,일식회집,without_M9,log_ridge_smear,cnt,2,1,239,7640.24649925486,0.212689922308637,0.912712595563349,0.0470009847942646,46102784337.1754,0
main,8004,일식회집,without_M9,log_ridge_smear,ticket,2,1,239,8663.04722434769,0.144428444327325,0.547793945336364,0.00535924592615213,39491143358.4757,0
main,8004,일식회집,without_M9,log_ridge_smear,amt,3,1,239,423675401.631801,0.234676283839622,0.839108447055069,0.0683949925404736,1.69211997736897e+20,0
main,8004,일식회집,without_M9,log_ridge_smear,cnt,3,1,239,8212.82000333025,0.228629278991652,0.839750231691331,0.0682375873409849,84639479843.609,0
main,8004,일식회집,without_M9,log_ridge_smear,ticket,3,1,239,8806.4352651838,0.146818978643575,0.534953576864648,0.00536957343886165,40612492413.5417,0
main,8004,일식회집,without_M9,log_ridge_smear,amt,4,1,239,441055989.215665,0.244303492994131,0.802576837566532,0.0513607312169318,2.07632825362417e+20,0
main,8004,일식회집,without_M9,log_ridge_smear,cnt,4,1,239,8124.09985732768,0.22615947897115,0.821273302177921,0.0537700582874018,94398481180.2587,0
main,8004,일식회집,without_M9,log_ridge_smear,ticket,4,1,239,8568.63662729229,0.14285445133068,0.545911185437465,0.00339659177892957,39655564733.0022,0
main,8004,일식회집,without_M9,log_ridge_smear,amt,5,1,239,405179942.254113,0.224431540675527,0.852059432462357,0.0517252119106308,1.55591257099389e+20,0
main,8004,일식회집,without_M9,log_ridge_smear,cnt,5,1,239,7985.98431407419,0.222314605096064,0.833576385687388,0.0636887263526135,87900333946.0736,0
main,8004,일식회집,without_M9,log_ridge_smear,ticket,5,1,239,8692.10332012827,0.144912861253971,0.536135550505545,0.00394184344813039,40509270685.267,0
main,8004,일식회집,without_M9,log_ridge_smear,amt,6,1,239,417278285.261065,0.231132883653083,0.829771331488389,0.0595056691435613,1.79031978644651e+20,0
main,8004,일식회집,without_M9,log_ridge_smear,cnt,6,1,239,7827.28506230735,0.217896719949031,0.872342342255821,0.0572763843391018,67425231646.5675,0
main,8004,일식회집,without_M9,log_ridge_smear,ticket,6,1,239,8614.94719125205,0.143626531008352,0.545554318907424,0.00616903936767099,39686729878.0778,0
main,8004,일식회집,without_M9,log_ridge_smear,amt,7,1,239,412641634.870554,0.228564615873274,0.833635046530868,0.0637026093007917,1.74968453064488e+20,0
main,8004,일식회집,without_M9,log_ridge_smear,cnt,7,1,239,8141.99956689664,0.226657772820431,0.850820963987136,0.0668204865248111,78792226316.2284,0
main,8004,일식회집,without_M9,log_ridge_smear,ticket,7,1,239,8448.37104707841,0.140849409662709,0.575059623943498,-0.000348581214275253,37110032332.792,0
main,8004,일식회집,without_M9,log_ridge_smear,amt,8,1,239,417046408.571615,0.231004445798113,0.828302178684444,0.0636745842372991,1.8057710812091e+20,0
main,8004,일식회집,without_M9,log_ridge_smear,cnt,8,1,239,7540.30082307351,0.209907624891378,0.863812982763539,0.0647684319797981,71930202595.6383,0
main,8004,일식회집,without_M9,log_ridge_smear,ticket,8,1,239,8698.33911791577,0.145016823122153,0.529908506933894,0.00822179121929483,41053078243.4619,0
main,8004,일식회집,without_M9,log_ridge_smear,amt,9,1,239,450732685.254731,0.249663471547399,0.81757606583224,0.0831584488827164,1.9185791777469e+20,0
main,8004,일식회집,without_M9,log_ridge_smear,cnt,9,1,239,8230.12921820712,0.229111134592481,0.813430927196053,0.0819589340626116,98540605978.3754,0
main,8004,일식회집,without_M9,log_ridge_smear,ticket,9,1,239,8753.19114761692,0.145931304264039,0.534838101060573,0.00519090772058042,40622576912.6016,0
main,8004,일식회집,M9_workplace,log_ridge_smear,amt,0,1,239,413039735.318417,0.228785126040585,0.873750301964932,0.0372320100560871,1.32778652621408e+20,0
main,8004,일식회집,M9_workplace,log_ridge_smear,cnt,0,1,239,8431.20794841834,0.23470878376659,0.858583430524575,0.0448979840828895,74692306940.578,0
main,8004,일식회집,M9_workplace,log_ridge_smear,ticket,0,1,239,8778.07446115522,0.14634615347021,0.549358792180147,0.00547261417998996,39354485323.0412,0
main,8004,일식회집,M9_workplace,log_ridge_smear,amt,1,1,239,416336693.902446,0.230611330690402,0.85146345907946,0.0555878945731084,1.5621805101661e+20,0
main,8004,일식회집,M9_workplace,log_ridge_smear,cnt,1,1,239,8405.91874596224,0.23400478049835,0.863973824629888,0.0650778192715172,71845250386.0441,0
main,8004,일식회집,M9_workplace,log_ridge_smear,ticket,1,1,239,8790.04818554829,0.146545776806216,0.486654073619602,0.0108500108434333,44830486814.8153,0
main,8004,일식회집,M9_workplace,log_ridge_smear,amt,2,1,239,432508059.289228,0.239568744594929,0.844867012023256,0.067310655352008,1.63155630795755e+20,0
main,8004,일식회집,M9_workplace,log_ridge_smear,cnt,2,1,239,8048.05504954363,0.224042536244087,0.898050496303468,0.0550338939621874,53846898215.5886,0
main,8004,일식회집,M9_workplace,log_ridge_smear,ticket,2,1,239,8800.9008753066,0.14672671049594,0.52663497659487,0.00861151428805724,41338955565.478,0
main,8004,일식회집,M9_workplace,log_ridge_smear,amt,3,1,239,424718844.347422,0.235254252864867,0.853157574517408,0.0747676370113527,1.54436325050237e+20,0
main,8004,일식회집,M9_workplace,log_ridge_smear,cnt,3,1,239,8015.12622785807,0.223125860515536,0.863416599762559,0.0742758785138778,72139561095.0352,0
main,8004,일식회집,M9_workplace,log_ridge_smear,ticket,3,1,239,8676.32450844588,0.144649800327994,0.544024658244592,0.00437338808738029,39820315105.2165,0
main,8004,일식회집,M9_workplace,log_ridge_smear,amt,4,1,239,421432644.967553,0.233434007801185,0.855430778972608,0.0542079246906863,1.52045562700765e+20,0
main,8004,일식회집,M9_workplace,log_ridge_smear,cnt,4,1,239,7797.47502047298,0.217066865116156,0.883887788627853,0.0571962802840711,61327247319.9458,0
main,8004,일식회집,M9_workplace,log_ridge_smear,ticket,4,1,239,9105.6658479247,0.151807686016538,0.499394818894201,0.0067214216533547,43717837851.0431,0
main,8004,일식회집,M9_workplace,log_ridge_smear,amt,5,1,239,402894584.073578,0.223165667407962,0.878381001549855,0.0496797825534899,1.2790847818812e+20,0
main,8004,일식회집,M9_workplace,log_ridge_smear,cnt,5,1,239,7864.96220169891,0.218945579805946,0.862752107829751,0.0553698973419463,72490527290.7857,0
main,8004,일식회집,M9_workplace,log_ridge_smear,ticket,5,1,239,9190.1419079269,0.153216052566212,0.453780523533924,0.0104762700693044,47701333115.4054,0
main,8004,일식회집,M9_workplace,log_ridge_smear,amt,6,1,239,437801159.553915,0.242500623800856,0.840781559919061,0.0571164306075516,1.67452360484515e+20,0
main,8004,일식회집,M9_workplace,log_ridge_smear,cnt,6,1,239,8079.97295972952,0.224931070120364,0.887228840465057,0.0555184616087269,59562596471.3601,0
main,8004,일식회집,M9_workplace,log_ridge_smear,ticket,6,1,239,8595.84192812809,0.143308012205441,0.523182460878582,0.00424087371569978,41640463675.9803,0
main,8004,일식회집,M9_workplace,log_ridge_smear,amt,7,1,239,413447562.13971,0.229011023703047,0.862751060524326,0.0675294255747754,1.44346715603511e+20,0
main,8004,일식회집,M9_workplace,log_ridge_smear,cnt,7,1,239,7908.02419181059,0.220144343658945,0.878524659411725,0.0671916121680278,64159903316.7567,0
main,8004,일식회집,M9_workplace,log_ridge_smear,ticket,7,1,239,8603.60112086953,0.143437371783874,0.547000034268186,0.0010499550655651,39560475592.0536,0
main,8004,일식회집,M9_workplace,log_ridge_smear,amt,8,1,239,408137777.061596,0.226069902681341,0.867601789605242,0.0539332809257965,1.39245132933455e+20,0
main,8004,일식회집,M9_workplace,log_ridge_smear,cnt,8,1,239,7847.6102514957,0.218462534534961,0.897071488340765,0.0565319523995339,54363983048.8494,0
main,8004,일식회집,M9_workplace,log_ridge_smear,ticket,8,1,239,8493.26789911382,0.14159792024181,0.524416451923537,0.00630910907351193,41532699269.1201,0
main,8004,일식회집,M9_workplace,log_ridge_smear,amt,9,1,239,458974893.544387,0.254228878943247,0.810522753544701,0.0951653213373637,1.99275989394927e+20,0
main,8004,일식회집,M9_workplace,log_ridge_smear,cnt,9,1,239,8511.91030098736,0.236955383676646,0.814556992659294,0.0896336754661547,97945849454.9526,0
main,8004,일식회집,M9_workplace,log_ridge_smear,ticket,9,1,239,9056.50328212493,0.150988058382783,0.489886087792574,0.00368460731622835,44548235098.5343,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,amt,0,1,239,415422246.477427,0.230104812911358,0.872679177135074,0.0327042430777577,1.33905170259956e+20,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,cnt,0,1,239,8385.90197019231,0.233447551555045,0.858582193237133,0.041313409092803,74692960441.4637,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,ticket,0,1,239,8965.63004750322,0.149473039525386,0.532830085517461,0.00561565530184917,40797936859.3808,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,amt,1,1,239,430998980.814759,0.238732857198477,0.853195244077632,0.0527888005037791,1.54396707423191e+20,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,cnt,1,1,239,8579.5657930517,0.238838783819864,0.868953385005818,0.0637718156009531,69215184804.5653,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,ticket,1,1,239,8811.57369532203,0.146904645436325,0.489775183077906,0.00943950127901125,44557920404.4715,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,amt,2,1,239,433989636.181105,0.240389398703874,0.847440649265838,0.055375693518246,1.60448898892829e+20,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,cnt,2,1,239,7944.16686785938,0.22115048697665,0.896416178926027,0.046390920319121,54710099293.4183,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,ticket,2,1,239,8658.25517839368,0.144348552376564,0.53267982357641,0.00726834932826258,40811059230.9064,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,amt,3,1,239,417578860.24795,0.231299373896948,0.865443114259444,0.0640650374456933,1.41515443344672e+20,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,cnt,3,1,239,7884.54512773218,0.219490731198247,0.87622604599201,0.0630111605823359,65373967126.3932,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,ticket,3,1,239,8577.51017621138,0.143002389213605,0.542438344854585,0.00423659411070374,39958847813.5918,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,amt,4,1,239,430284604.330228,0.238337159883961,0.863844907343596,0.0463839279841914,1.43196300916606e+20,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,cnt,4,1,239,7779.45918783362,0.21656533862159,0.883465888868684,0.051791840661357,61550083062.7933,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,ticket,4,1,239,8931.54511984996,0.148904783004501,0.511504589167954,0.00652800067074457,42660291918.1946,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,amt,5,1,239,410011655.461758,0.227107854891036,0.879512026879745,0.0470575804487967,1.26718962318215e+20,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,cnt,5,1,239,7808.50502760955,0.217373919523519,0.870112347378608,0.0496514327723163,68603053046.5817,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,ticket,5,1,239,9221.63375938384,0.153741077883185,0.453292462292911,0.0102744795887869,47743955491.2842,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,amt,6,1,239,444254132.60013,0.246074963326754,0.846447780549037,0.0546777969022919,1.61493113433526e+20,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,cnt,6,1,239,8130.02557311103,0.226324439621269,0.893238519676502,0.0540429107906273,56388450712.1983,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,ticket,6,1,239,8539.05301054409,0.142361239688879,0.518349419169629,0.00352667755728376,42062533086.6336,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,amt,7,1,239,424910963.013974,0.235360668518334,0.862699186297486,0.0634252273258066,1.44401272486045e+20,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,cnt,7,1,239,7867.35336856612,0.219012145340875,0.884708775191179,0.0602705238536639,60893625003.908,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,ticket,7,1,239,8615.50782862128,0.14363587783297,0.542263085331019,0.00183850999807226,39974153223.3683,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,amt,8,1,239,412298408.166664,0.228374500593809,0.872724180561066,0.0487871887498385,1.33857839499094e+20,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,cnt,8,1,239,7738.08536343779,0.215413570089355,0.90136103348215,0.048948005896668,52098364362.6919,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,ticket,8,1,239,8600.81922972274,0.143390992698061,0.516628864590723,0.00693981206787119,42212789074.6526,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,amt,9,1,239,459231484.796653,0.254371006339163,0.823082332927483,0.0884056972570952,1.86066896193974e+20,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,cnt,9,1,239,8543.90730562282,0.237846119391873,0.818706284093151,0.0869562788146828,95754308884.3307,0
main,8004,일식회집,M9_broad_supply,log_ridge_smear,ticket,9,1,239,9017.34155832971,0.150335162617766,0.492104704512888,0.00250469648272103,44354483356.257,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,amt,0,10,239,366853246.694449,0.203202159759967,0.907223187126262,0.00399011979798255,9.75747300754866e+19,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,cnt,0,10,239,6915.15146470136,0.192504656482383,0.924653475682549,0.0116612658913226,39795942880.6735,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,ticket,0,10,239,8307.94059096702,0.138508183557495,0.587497223725252,0.000566529898929469,36023857057.2709,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,amt,1,10,239,381263860.240604,0.211184282918015,0.879288024430507,0.013909343638401,1.26954548967979e+20,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,cnt,1,10,239,6916.28174208647,0.192536121253742,0.931603039992078,0.019367742396003,36125375899.4765,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,ticket,1,10,239,8260.51321078984,0.137717484562082,0.546379195128004,0.00479030343937176,39614693458.5209,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,amt,2,10,239,356567386.518286,0.197504761627012,0.902517984225737,0.0144934487536466,1.02523260734692e+20,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,cnt,2,10,239,6877.69968120439,0.191462070104697,0.935451563109014,0.00765415450889796,34092692805.9434,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,ticket,2,10,239,8397.24842313776,0.139997104364762,0.561689461715181,0.00411859584436539,38277648263.2716,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,amt,3,10,239,364848804.191544,0.202091887329847,0.906285858684987,0.021097746280831,9.85605320966656e+19,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,cnt,3,10,239,6597.58369864073,0.183664174241692,0.937998703475519,0.0208352597256994,32747363960.947,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,ticket,3,10,239,8038.33207952952,0.134013328932337,0.58977061155239,0.000198451552778164,35825322155.6149,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,amt,4,10,239,363950418.082866,0.201594266007896,0.914387097852637,0.00280692189733958,9.00403404606779e+19,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,cnt,4,10,239,6331.95935897413,0.17626969813775,0.940306408907462,0.00534092155320956,31528498002.8031,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,ticket,4,10,239,8224.38168517503,0.137115107603885,0.575941899975386,-0.000498405915935176,37032983189.1601,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,amt,5,10,239,360888406.182679,0.199898199700905,0.914187579695686,0.0238907330932236,9.02501766223939e+19,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,cnt,5,10,239,6885.043785753,0.19166651599869,0.92941027771781,0.0287243659609598,37283532072.0161,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,ticket,5,10,239,8500.53368214925,0.141719053800643,0.52840437388669,0.00255370466921955,41184434144.571,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,amt,6,10,239,365298055.403829,0.202340730204848,0.904465131242264,0.0135229703864616,1.00475417758954e+20,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,cnt,6,10,239,7017.43268623291,0.195351971037391,0.939825796534218,0.013855059658378,31782344118.8198,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,ticket,6,10,239,8103.41283211787,0.13509834112361,0.564645888395337,0.00118719133077594,38019463595.7936,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,amt,7,10,239,349303853.246658,0.193481448049764,0.917010320214693,0.0172477148972008,8.72814591628916e+19,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,cnt,7,10,239,6650.09088546977,0.185125874396053,0.936711094304303,0.0146823482640155,33427443387.2315,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,ticket,7,10,239,8185.04514508573,0.13645929733953,0.578775019048157,0.000144467978649135,36785566971.9278,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,amt,8,10,239,379550331.124087,0.210235149114715,0.896112044981294,0.0195796934736499,1.09260480663848e+20,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,cnt,8,10,239,6855.37612404112,0.190840624757459,0.934813190408251,0.0212584024086427,34429863548.2741,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,ticket,8,10,239,8068.52875592971,0.134516761371685,0.569451256764795,0.00322373244616105,37599810897.1809,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,amt,9,10,239,390584363.059541,0.216346963962608,0.88967610974158,0.0402408630479148,1.16029247819635e+20,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,cnt,9,10,239,6921.38028273861,0.192678054922414,0.929196612630867,0.0378451886416486,37396384040.6051,0
main,8004,일식회집,M9_alpha10,log_ridge_smear,ticket,9,10,239,8462.15355271543,0.141079188607293,0.54218134484937,-0.00028504474766235,39981291617.5709,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,amt,0,1,239,412412539.571347,0.228437718646633,0.873360681830092,0.0397822120938227,1.33188421811698e+20,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,cnt,0,1,239,8537.69536450232,0.237673190773087,0.852259822761121,0.0480324883564216,78032261047.7368,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,ticket,0,1,239,8819.74899306042,0.147040942227014,0.54385499704568,0.00570814132944601,39835131613.4421,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,amt,1,1,239,419903639.827924,0.232587082908312,0.850462795496381,0.057189805203575,1.57270463532096e+20,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,cnt,1,1,239,8463.77285214894,0.235615328711852,0.865056264928508,0.0676011050585112,71273535463.7454,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,ticket,1,1,239,8834.1358471946,0.14728079673866,0.481796165799814,0.010392282035682,45254727782.3013,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,amt,2,1,239,423171681.381853,0.234397270245967,0.848313430363001,0.0645546524491037,1.59530982256842e+20,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,cnt,2,1,239,7910.63118561414,0.22021691740504,0.897938687720774,0.0538844151512776,53905952405.6895,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,ticket,2,1,239,8654.71234944478,0.14428948710076,0.531201655171337,0.00818584237862671,40940147640.4725,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,amt,3,1,239,421579605.668044,0.233515410193037,0.856151442005535,0.0726270160818776,1.51287630856211e+20,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,cnt,3,1,239,7931.49937176317,0.220797847992972,0.86452984039872,0.0707579574378008,71551578289.3194,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,ticket,3,1,239,8584.46272016871,0.143118300518469,0.542184270968955,0.0043878053670656,39981036079.6213,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,amt,4,1,239,415821870.53566,0.230326167015367,0.857900139330751,0.0533492431557907,1.49448500321259e+20,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,cnt,4,1,239,7733.37153147211,0.215282345978372,0.874413091127174,0.0584753355877713,66331519566.9319,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,ticket,4,1,239,8898.53138863653,0.148354385238321,0.512972905684966,0.00648793390322073,42532063873.7646,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,amt,5,1,239,404224191.744799,0.223902144876432,0.877673299482477,0.0499860441279407,1.28652778795776e+20,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,cnt,5,1,239,7818.90706737817,0.21766349251445,0.864971669602548,0.0536897458186205,71318216366.9503,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,ticket,5,1,239,9162.74289476642,0.15275926216159,0.456948501734722,0.0103226694248482,47424673658.9607,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,amt,6,1,239,436981208.689993,0.242046448219892,0.841700494334063,0.0597006168877915,1.66485903729604e+20,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,cnt,6,1,239,8048.30950329756,0.224049619752343,0.890830004638696,0.0585327963836432,57660561506.1607,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,ticket,6,1,239,8533.62200260953,0.142270695102569,0.525526040304696,0.00369871943787059,41435798943.7545,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,amt,7,1,239,412180719.90297,0.228309312375969,0.862936183064586,0.0671496640477703,1.44152019522268e+20,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,cnt,7,1,239,7833.11288410906,0.218058955417004,0.880848676310021,0.0646408786136119,62932422094.8139,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,ticket,7,1,239,8551.39887307667,0.14256706723123,0.548477961666262,0.00185176436856871,39431408229.6224,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,amt,8,1,239,415116684.751389,0.229935560483499,0.86226177922489,0.0547149250936269,1.44861299897201e+20,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,cnt,8,1,239,7895.99314837696,0.219809422306154,0.892512256477449,0.0550758410331547,56772042776.3007,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,ticket,8,1,239,8474.78677236228,0.141289806905126,0.523395946910936,0.00685865882407603,41621819946.1545,0
main,8004,일식회집,M9_taxable_pay,log_ridge_smear,amt,9,1,239,457751859.357174,0.253551433151118,0.812282161923011,0.0957574009753598,1.97425593888888e+20,0
