scope,model,family,target,repeat,wape_new,wape_old,mae_new,mae_old,r2_original_new,r2_original_old
8002,M3,raw_ridge,amt,2,0.954477614209916,0.954477614211,98611854.7120975,98611854.7122,-0.122549280673242,-0.122549280675
8002,M3,raw_ridge,cnt,2,0.878840791603955,0.878840791605,1175.89969673672,1175.89969674,-0.0660637962825397,-0.0660637962838
8002,M3,raw_ridge,ticket,2,0.291341463175273,0.291341463176,20899.407030377,20899.4070304,-0.0861155542329399,-0.0861155542359
8002,M3,raw_ridge,amt,3,0.948283826555616,0.948283826557,97971943.5405935,97971943.5407,-0.101463939254863,-0.101463939257
8002,M3,raw_ridge,cnt,3,0.870633878852169,0.870633878853,1164.91874739053,1164.91874739,-0.0606916863419769,-0.0606916863431
8002,M3,raw_ridge,ticket,3,0.280546266879316,0.280546266879,20125.0126173638,20125.0126174,-0.0148964745266489,-0.0148964745286
8002,M3,raw_ridge,amt,4,0.925410652227651,0.925410652229,95608801.5348998,95608801.535,-0.0770301975900201,-0.0770301975919
8002,M3,raw_ridge,cnt,4,0.83885899872707,0.838858998728,1122.40357028461,1122.40357029,0.0016416703330363,0.00164167033226
8002,M3,raw_ridge,ticket,4,0.299912246938552,0.299912246939,21514.2330029175,21514.2330029,-0.144717235821008,-0.144717235824
8002,M3,raw_ridge,amt,5,0.956773301308373,0.95677330131,98849033.6246745,98849033.6248,-0.149134030940103,-0.149134030942
8002,M3,raw_ridge,cnt,5,0.871628699550692,0.871628699552,1166.24982961711,1166.24982962,-0.0812272884604712,-0.0812272884624
8002,M3,raw_ridge,ticket,5,0.299935786120785,0.299935786121,21515.9215883502,21515.9215884,-0.163165004799133,-0.1631650048
8002,M3,raw_ridge,amt,6,0.946104702499949,0.946104702502,97746807.3387822,97746807.339,-0.112787785819376,-0.112787785822
8002,M3,raw_ridge,cnt,6,0.855519975943722,0.855519975946,1144.69616098314,1144.69616099,-0.027484680664609,-0.027484680667
8002,M3,raw_ridge,ticket,6,0.295732196927619,0.295732196928,21214.3767255662,21214.3767256,-0.0642390186884985,-0.0642390186906
8002,M3,raw_ridge,amt,7,0.952355598885734,0.952355598886,98392618.6988796,98392618.6989,-0.135065637827797,-0.13506563783
8002,M3,raw_ridge,cnt,7,0.892926802844834,0.892926802846,1194.74695155764,1194.74695156,-0.107555689565739,-0.107555689567
8002,M3,raw_ridge,ticket,7,0.280545333260638,0.280545333261,20124.9456441409,20124.9456441,-0.0217018243138725,-0.0217018243154
8002,M3,raw_ridge,amt,8,0.937867115156266,0.937867115157,96895741.0023696,96895741.0024,-0.082549082960625,-0.0825490829622
8002,M3,raw_ridge,cnt,8,0.879798516336425,0.879798516337,1177.18114410834,1177.18114411,-0.0498465931653791,-0.049846593166
8002,M3,raw_ridge,ticket,8,0.283556604111457,0.283556604112,20340.9594394451,20340.9594395,-0.0352012171599807,-0.0352012171605
8002,M3,raw_ridge,amt,9,0.93818820030844,0.938188200309,96928913.9148664,96928913.915,-0.0734799127576202,-0.073479912758
8002,M3,raw_ridge,cnt,9,0.859389506966105,0.859389506968,1149.87364068049,1149.87364068,-0.0309820606129609,-0.0309820606138
8002,M3,raw_ridge,ticket,9,0.288791134173624,0.288791134174,20716.4589416088,20716.4589416,-0.0730612353454214,-0.0730612353464
8002,M4,raw_ridge,amt,0,1.11157946182326,1.11157946182,114842832.09827,114842832.098,-0.351567397155888,-0.351567397159
8002,M4,raw_ridge,cnt,0,0.947788282832642,0.947788282834,1268.15228082377,1268.15228083,-0.179505136543359,-0.179505136548
8002,M4,raw_ridge,ticket,0,0.315685119625462,0.315685119625,22645.7014960366,22645.701496,-0.369506071221178,-0.369506071219
8002,M4,raw_ridge,amt,1,0.949544881549036,0.949544881549,98102229.4372387,98102229.4373,-0.0918114181930989,-0.0918114181948
8002,M4,raw_ridge,cnt,1,0.882330178844831,0.882330178846,1180.56853941852,1180.56853942,-0.0616235962007434,-0.0616235962022
8002,M4,raw_ridge,ticket,1,0.282734193185743,0.282734193186,20281.9637149938,20281.963715,-0.0202820252360032,-0.0202820252372
8002,M4,raw_ridge,amt,2,0.962311005627124,0.962311005628,99421161.5463663,99421161.5465,-0.143703644751123,-0.143703644753
8002,M4,raw_ridge,cnt,2,0.883098977437406,0.883098977439,1181.59720131097,1181.59720131,-0.130589353828733,-0.130589353832
8002,M4,raw_ridge,ticket,2,0.299355818727529,0.299355818728,21474.3175733092,21474.3175733,-0.237882307844924,-0.237882307847
8002,M4,raw_ridge,amt,3,0.968584951611736,0.968584951612,100069354.275766,100069354.276,-0.171111784133343,-0.171111784137
8002,M4,raw_ridge,cnt,3,0.862616381550663,0.862616381552,1154.19123822676,1154.19123823,-0.0840780119800284,-0.0840780119837
8002,M4,raw_ridge,ticket,3,0.31640855843748,0.316408558437,22697.5974466821,22697.5974467,-0.308092957359243,-0.308092957361
8002,M4,raw_ridge,amt,4,0.939381276932951,0.939381276934,97052176.6263279,97052176.6264,-0.0924996961484874,-0.0924996961513
8002,M4,raw_ridge,cnt,4,0.836758294748931,0.83675829475,1119.59280274352,1119.59280274,-0.0192032160805742,-0.0192032160832
8002,M4,raw_ridge,ticket,4,0.319313475457132,0.319313475457,22905.9819399894,22905.98194,-0.339697851268602,-0.339697851272
8002,M4,raw_ridge,amt,5,0.98275719035767,0.982757190359,101533559.121803,101533559.122,-0.155084370297751,-0.155084370301
8002,M4,raw_ridge,cnt,5,0.875254188711775,0.875254188712,1171.10077832792,1171.10077833,-0.0674484105751614,-0.0674484105786
8002,M4,raw_ridge,ticket,5,0.318498782931861,0.318498782932,22847.5398957137,22847.5398957,-0.339983390588124,-0.339983390588
8002,M4,raw_ridge,amt,6,0.935891994171029,0.935891994172,96691681.3777798,96691681.3779,-0.109612426170023,-0.109612426172
8002,M4,raw_ridge,cnt,6,0.845319643120955,0.845319643122,1131.04799127197,1131.04799127,-0.0400644627406677,-0.0400644627431
8002,M4,raw_ridge,ticket,6,0.293624525745838,0.293624525746,21063.182736787,21063.1827368,-0.0744790315927624,-0.0744790315958
8002,M4,raw_ridge,amt,7,0.998738885346982,0.998738885347,103184707.939623,103184707.94,-0.200785797186181,-0.200785797188
8002,M4,raw_ridge,cnt,7,0.89801557239171,0.898015572393,1201.55578726953,1201.55578727,-0.114819690969848,-0.114819690972
8002,M4,raw_ridge,ticket,7,0.299825725228426,0.299825725228,21508.0263599729,21508.02636,-0.31287851936901,-0.312878519371
8002,M4,raw_ridge,amt,8,0.91024744864691,0.910247448647,94042215.1569555,94042215.157,-0.0458738126851972,-0.0458738126866
8002,M4,raw_ridge,cnt,8,0.842929101368909,0.842929101369,1127.84941725479,1127.84941725,-0.0220173009691376,-0.0220173009711
8002,M4,raw_ridge,ticket,8,0.294507605032356,0.294507605032,21126.5305117583,21126.5305117,-0.179791141929838,-0.17979114193
8002,M4,raw_ridge,amt,9,0.971205981629512,0.97120598163,100340145.992053,100340145.992,-0.0848997784498324,-0.0848997784513
8002,M4,raw_ridge,cnt,9,0.883240865137039,0.883240865139,1181.78704878342,1181.78704879,-0.0642296893486098,-0.0642296893516
8002,M4,raw_ridge,ticket,9,0.302149610831601,0.302149610832,21674.7305104342,21674.7305105,-0.276923925093957,-0.276923925097
8002,M5,raw_ridge,amt,0,1.12635609799382,1.12635609799,116369480.264232,116369480.264,-0.380916544924762,-0.380916544927
8002,M5,raw_ridge,cnt,0,0.957748490457233,0.957748490458,1281.47916009142,1281.47916009,-0.201338475309209,-0.201338475313
8002,M5,raw_ridge,ticket,0,0.321281653525448,0.321281653525,23047.1693772655,23047.1693772,-0.389132822442457,-0.38913282244
8002,M5,raw_ridge,amt,1,0.966610977226635,0.966610977226,99865413.1121698,99865413.1122,-0.128687996529246,-0.128687996531
8002,M5,raw_ridge,cnt,1,0.901230921074802,0.901230921076,1205.85796301907,1205.85796302,-0.10730221832489,-0.107302218326
8002,M5,raw_ridge,ticket,1,0.283007073908662,0.283007073909,20301.5388391003,20301.5388391,-0.006611048398339,-0.00661104839895
8002,M5,raw_ridge,amt,2,0.95832502692136,0.958325026922,99009350.1563803,99009350.1564,-0.161017274320379,-0.161017274322
8002,M5,raw_ridge,cnt,2,0.886684458739311,0.88668445874,1186.3946190183,1186.39461902,-0.164060113264204,-0.164060113267
8002,M5,raw_ridge,ticket,2,0.299037971575976,0.299037971576,21451.5167782512,21451.5167782,-0.221229377675424,-0.221229377677
8002,M5,raw_ridge,amt,3,0.978623912216086,0.978623912216,101106529.490605,101106529.491,-0.194672652438464,-0.194672652442
8002,M5,raw_ridge,cnt,3,0.871916527941102,0.871916527942,1166.63494751358,1166.63494752,-0.10050274197061,-0.100502741974
8002,M5,raw_ridge,ticket,3,0.317207620275458,0.317207620275,22754.9182221473,22754.9182221,-0.32883957204244,-0.328839572044
8002,M5,raw_ridge,amt,4,0.951791696844333,0.951791696845,98334359.1594723,98334359.1596,-0.121112685865848,-0.121112685869
8002,M5,raw_ridge,cnt,4,0.845398926117176,0.845398926118,1131.15407288778,1131.15407289,-0.0404242636597758,-0.0404242636622
8002,M5,raw_ridge,ticket,4,0.320072319626407,0.320072319627,22960.4176972396,22960.4176973,-0.338021280376456,-0.33802128038
8002,M5,raw_ridge,amt,5,0.988482294408175,0.988482294409,102125048.246781,102125048.247,-0.16895284274555,-0.168952842748
8002,M5,raw_ridge,cnt,5,0.890889341302568,0.890889341303,1192.020803167,1192.02080317,-0.0899669442253732,-0.0899669442286
8002,M5,raw_ridge,ticket,5,0.315189407704091,0.315189407704,22610.1415551287,22610.1415551,-0.315898720877259,-0.315898720876
8002,M5,raw_ridge,amt,6,0.929169790006184,0.929169790007,95997176.8544889,95997176.8546,-0.123164374824702,-0.123164374827
8002,M5,raw_ridge,cnt,6,0.854018358557627,0.854018358559,1142.68697860814,1142.68697861,-0.0561406205515438,-0.0561406205536
8002,M5,raw_ridge,ticket,6,0.291457903297598,0.291457903298,20907.7598734108,20907.7598734,-0.0506545366322675,-0.050654536635
8002,M5,raw_ridge,amt,7,1.01393018897521,1.01393018898,104754197.473974,104754197.474,-0.238651895965563,-0.238651895967
8002,M5,raw_ridge,cnt,7,0.911688904710247,0.911688904711,1219.85087265969,1219.85087266,-0.142542902990859,-0.142542902993
8002,M5,raw_ridge,ticket,7,0.305558546864796,0.305558546865,21919.2708546811,21919.2708547,-0.340890226360789,-0.340890226361
8002,M5,raw_ridge,amt,8,0.915337350478611,0.915337350479,94568078.3646977,94568078.3647,-0.0654324976950265,-0.0654324976959
8002,M5,raw_ridge,cnt,8,0.85052204781184,0.850522047812,1138.00887219234,1138.00887219,-0.0433821472378562,-0.0433821472394
8002,M5,raw_ridge,ticket,8,0.293970537991432,0.293970537991,21088.0039574926,21088.0039575,-0.158727602183462,-0.158727602184
8002,M5,raw_ridge,amt,9,0.988216853112947,0.988216853113,102097624.179364,102097624.179,-0.131734677650471,-0.131734677652
8002,M5,raw_ridge,cnt,9,0.901581154766732,0.901581154768,1206.32657997002,1206.32657997,-0.125821369368921,-0.125821369372
8002,M5,raw_ridge,ticket,9,0.295097439954633,0.295097439955,21168.8423749138,21168.8423749,-0.228306884283549,-0.228306884285
8003,M1,log_ridge_smear,amt,0,0.990570865287648,0.990570865288,64735044.2601294,64735044.2601,-0.129901498025872,-0.129901498026
8003,M1,log_ridge_smear,cnt,0,0.990272215845826,0.990272215846,816.603225991864,816.603225992,-0.182852829592882,-0.182852829593
8003,M1,log_ridge_smear,ticket,0,0.523936283177282,0.523936283177,48569.4383181265,48569.4383181,-0.139012116689009,-0.139012116689
8003,M1,log_ridge_smear,amt,1,1.03729204984728,1.03729204985,67788332.0725821,67788332.0726,-0.200429241349456,-0.200429241349
8003,M1,log_ridge_smear,cnt,1,0.968801335037352,0.968801335037,798.897800905176,798.897800905,-0.244978455891472,-0.244978455891
8003,M1,log_ridge_smear,ticket,1,0.646875766123949,0.646875766124,59966.0562382106,59966.0562382,-0.340890520836447,-0.340890520836
8003,M1,log_ridge_smear,amt,2,1.02806910979417,1.02806910979,67185601.411436,67185601.4114,-0.196888422232859,-0.196888422233
8003,M1,log_ridge_smear,cnt,2,1.07261995759051,1.07261995759,884.509232528071,884.509232528,-0.303874231657745,-0.303874231657
8003,M1,log_ridge_smear,ticket,2,0.581954052065704,0.581954052065,53947.745829668,53947.7458296,-0.228092057802572,-0.228092057802
8003,M1,log_ridge_smear,amt,3,1.08346309944693,1.08346309945,70805667.8777313,70805667.8777,-0.349795343431229,-0.349795343431
8003,M1,log_ridge_smear,cnt,3,1.00896820979375,1.00896820979,832.020410001173,832.020410001,-0.243754259040089,-0.24375425904
8003,M1,log_ridge_smear,ticket,3,0.605139027234125,0.605139027234,56097.017138998,56097.017139,-0.258017877952283,-0.258017877952
8003,M1,log_ridge_smear,amt,4,0.935092411870539,0.935092411871,61109457.9812545,61109457.9813,-0.0427948785784544,-0.0427948785784
8003,M1,log_ridge_smear,cnt,4,0.976015915548751,0.976015915549,804.847124359389,804.84712436,-0.12804329511137,-0.128043295112
8003,M1,log_ridge_smear,ticket,4,0.604425831381352,0.604425831381,56030.9031417578,56030.9031418,-0.239062348471598,-0.239062348472
8003,M1,log_ridge_smear,amt,5,0.948163809548437,0.948163809548,61963690.1587523,61963690.1588,-0.0689707373664337,-0.0689707373665
8003,M1,log_ridge_smear,cnt,5,0.992738712874547,0.992738712875,818.637161104173,818.637161104,-0.151379655585145,-0.151379655585
8003,M1,log_ridge_smear,ticket,5,0.59846172439992,0.5984617244,55478.0242222054,55478.0242222,-0.242793227872007,-0.242793227873
8003,M1,log_ridge_smear,amt,6,0.986584922761942,0.986584922762,64474557.9336464,64474557.9336,-0.125457992246927,-0.125457992247
8003,M1,log_ridge_smear,cnt,6,0.975357016250256,0.97535701625,804.303779525367,804.303779525,-0.124204189125807,-0.124204189126
8003,M1,log_ridge_smear,ticket,6,0.531325509683016,0.531325509683,49254.4272996349,49254.4272996,-0.139423809280054,-0.13942380928
8003,M1,log_ridge_smear,amt,7,1.03198203573398,1.03198203573,67441316.0127603,67441316.0128,-0.167087340158838,-0.167087340159
8003,M1,log_ridge_smear,cnt,7,0.927569411546466,0.927569411546,764.896925996504,764.896925997,-0.0799361195199297,-0.07993611952
8003,M1,log_ridge_smear,ticket,7,0.572739803217873,0.572739803218,53093.5753791151,53093.5753791,-0.193525461460445,-0.19352546146
8003,M1,log_ridge_smear,amt,8,1.07839536808477,1.07839536808,70474485.2985497,70474485.2985,-0.357029639002259,-0.357029639002
8003,M1,log_ridge_smear,cnt,8,1.04659448867958,1.04659448868,863.047980227398,863.047980227,-0.212393566929588,-0.21239356693
8003,M1,log_ridge_smear,ticket,8,0.699802647895465,0.699802647895,64872.4332197465,64872.4332197,-0.5598603683269,-0.559860368326
8003,M1,log_ridge_smear,amt,9,0.957159066117844,0.957159066118,62551541.4196337,62551541.4196,-0.123169659436895,-0.123169659437
8003,M1,log_ridge_smear,cnt,9,0.968642226011649,0.968642226012,798.766595624856,798.766595625,-0.109703144968064,-0.109703144968
8003,M1,log_ridge_smear,ticket,9,0.571729524853439,0.571729524853,52999.9215240929,52999.9215241,-0.138121659539364,-0.138121659539
8003,M2,log_ridge_smear,amt,0,1.14828957842672,1.14828957843,75042159.312159,75042159.3127,-0.664497759967749,-0.664497759995
8003,M2,log_ridge_smear,cnt,0,1.00129805643061,1.00129805643,825.695409784093,825.695409787,-0.516558016863133,-0.516558016883
8003,M2,log_ridge_smear,ticket,0,0.687039505127345,0.687039505112,63689.2766121101,63689.2766107,-0.319531561744653,-0.31953156172
8003,M2,log_ridge_smear,amt,1,0.967351355336746,0.967351355342,63217620.2604505,63217620.2608,-0.438264026769022,-0.438264026775
8003,M2,log_ridge_smear,cnt,1,0.888476296595925,0.888476296599,732.659766080414,732.659766083,-0.508183739545864,-0.508183739553
8003,M2,log_ridge_smear,ticket,1,0.570834248758904,0.570834248749,52916.928499087,52916.9284982,-0.213619208934662,-0.213619208905
8003,M2,log_ridge_smear,amt,2,1.08828400642659,1.08828400643,71120720.1749854,71120720.1753,-0.682689875990815,-0.682689875996
8003,M2,log_ridge_smear,cnt,2,0.952528054748176,0.952528054753,785.478447146714,785.47844715,-0.401181832693956,-0.401181832705
8003,M2,log_ridge_smear,ticket,2,0.952328279740795,0.952328279733,88281.8219058658,88281.8219052,-1.49913786399098,-1.49913786394
8003,M2,log_ridge_smear,amt,3,1.27914985404562,1.27914985403,83594041.8991987,83594041.8982,-1.13660511530987,-1.13660511528
8003,M2,log_ridge_smear,cnt,3,1.01547737287058,1.01547737288,837.388028603405,837.38802861,-0.635234706253807,-0.635234706254
8003,M2,log_ridge_smear,ticket,3,0.609735628352216,0.609735628342,56523.1268428808,56523.1268419,-0.36502660715787,-0.365026607139
8003,M2,log_ridge_smear,amt,4,0.902031977031372,0.902031977036,58948917.2389714,58948917.2393,-0.265705137298909,-0.265705137308
8003,M2,log_ridge_smear,cnt,4,0.930887391253448,0.930887391258,767.633015012375,767.633015016,-0.252557634713378,-0.252557634731
8003,M2,log_ridge_smear,ticket,4,0.573717584143678,0.573717584139,53184.2166877805,53184.2166874,-0.24108883568208,-0.241088835664
8003,M2,log_ridge_smear,amt,5,1.02708282408453,1.02708282409,67121146.4074543,67121146.4076,-0.403469365239565,-0.403469365247
8003,M2,log_ridge_smear,cnt,5,0.884473464284005,0.884473464285,729.358930485198,729.358930486,-0.322742271963319,-0.322742271975
8003,M2,log_ridge_smear,ticket,5,0.601809765646803,0.601809765639,55788.3911275873,55788.3911268,-0.214366097074505,-0.214366097063
8003,M2,log_ridge_smear,amt,6,1.02377072287616,1.02377072287,66904696.4533604,66904696.4533,-0.408253484037667,-0.408253484038
8003,M2,log_ridge_smear,cnt,6,0.891968411597521,0.891968411603,735.539451413606,735.539451418,-0.331535431818968,-0.331535431833
8003,M2,log_ridge_smear,ticket,6,0.5526437838012,0.552643783798,51230.6534803319,51230.6534801,-0.0721579118683833,-0.0721579118617
8003,M2,log_ridge_smear,amt,7,0.9868437537464,0.98684375375,64491472.8620194,64491472.8622,-0.332213637842714,-0.33221363785
8003,M2,log_ridge_smear,cnt,7,0.984068517175881,0.984068517182,811.487500976161,811.487500982,-0.368085358366166,-0.368085358377
8003,M2,log_ridge_smear,ticket,7,0.533988855583913,0.533988855577,49501.3222343949,49501.3222338,-0.216979667254977,-0.216979667235
8003,M2,log_ridge_smear,amt,8,1.4083341883045,1.40833418833,92036399.6234343,92036399.625,-2.54484587064147,-2.54484587084
8003,M2,log_ridge_smear,cnt,8,1.16614728865665,1.16614728867,961.634207908493,961.634207922,-0.971704435359793,-0.97170443543
8003,M2,log_ridge_smear,ticket,8,0.643692536624383,0.643692536619,59670.967553201,59670.9675527,-0.256812078352289,-0.256812078328
8003,M2,log_ridge_smear,amt,9,1.07297008306235,1.07297008308,70119936.1407285,70119936.1418,-0.588672517396183,-0.588672517431
8003,M2,log_ridge_smear,cnt,9,1.01774420202442,1.01774420204,839.257312594384,839.257312603,-0.476973688031736,-0.476973688061
8003,M2,log_ridge_smear,ticket,9,0.588477148602921,0.588477148595,54552.4436623629,54552.4436617,-0.148774229344679,-0.148774229332
8003,M3,log_ridge_smear,amt,0,1.17179957868658,1.17179957868,76578567.2166412,76578567.2163,-0.791656227060362,-0.791656227072
8003,M3,log_ridge_smear,cnt,0,0.968534169286239,0.968534169288,798.677489347665,798.677489349,-0.520340475292127,-0.52034047531
8003,M3,log_ridge_smear,ticket,0,0.740194586097618,0.740194586075,68616.8078966863,68616.8078946,-0.569716873525591,-0.56971687348
8003,M3,log_ridge_smear,amt,1,1.07020962667143,1.07020962667,69939536.8650115,69939536.8651,-0.561363247691888,-0.561363247691
8003,M3,log_ridge_smear,cnt,1,0.934088595109413,0.934088595116,770.2728077421,770.272807748,-0.559242023834867,-0.559242023846
8003,M3,log_ridge_smear,ticket,1,0.564765701350884,0.564765701348,52354.3678433771,52354.3678431,-0.246125004232788,-0.246125004209
8003,M3,log_ridge_smear,amt,2,1.13412071303896,1.13412071304,74116206.2479872,74116206.2481,-0.775678873289881,-0.775678873298
8003,M3,log_ridge_smear,cnt,2,0.964632189226689,0.964632189229,795.459819041058,795.459819043,-0.434111069847256,-0.434111069858
8003,M3,log_ridge_smear,ticket,2,0.850860330477005,0.850860330477,78875.6374875079,78875.6374875,-1.01693696691104,-1.01693696691
8003,M3,log_ridge_smear,amt,3,1.44468060681994,1.4446806068,94411683.5064419,94411683.5049,-1.44271824873779,-1.44271824865
8003,M3,log_ridge_smear,cnt,3,1.15004669866229,1.15004669865,948.357258884389,948.357258877,-0.80173134522253,-0.801731345201
8003,M3,log_ridge_smear,ticket,3,0.635943503255193,0.635943503244,58952.6241012691,58952.6241002,-0.41125063325482,-0.411250633234
8003,M3,log_ridge_smear,amt,4,0.8968201372053,0.896820137204,58608316.9915379,58608316.9914,-0.268444178253072,-0.268444178258
8003,M3,log_ridge_smear,cnt,4,0.89350626632771,0.893506266332,736.807604870488,736.807604874,-0.23310529144564,-0.233105291464
8003,M3,log_ridge_smear,ticket,4,0.637155005321594,0.637155005314,59064.9316027261,59064.931602,-0.343435658939689,-0.343435658916
8003,M3,log_ridge_smear,amt,5,1.35969872353454,1.35969872354,88858011.2063867,88858011.2066,-1.96434989267258,-1.96434989272
8003,M3,log_ridge_smear,cnt,5,1.22318090277519,1.22318090279,1008.66555195099,1008.66555196,-1.80512857204563,-1.80512857219
8003,M3,log_ridge_smear,ticket,5,0.626883373255636,0.626883373247,58112.740628227,58112.7406274,-0.290194510193415,-0.290194510182
8003,M3,log_ridge_smear,amt,6,1.36737484234359,1.36737484234,89359655.1657068,89359655.1655,-1.68832711719405,-1.68832711722
8003,M3,log_ridge_smear,cnt,6,1.27527853463414,1.27527853464,1051.62656162267,1051.62656163,-1.96540867909498,-1.96540867917
8003,M3,log_ridge_smear,ticket,6,0.605460354745841,0.605460354741,56126.8045334987,56126.8045331,-0.166442573234959,-0.166442573218
8003,M3,log_ridge_smear,amt,7,1.02236939741116,1.02236939741,66813118.0825658,66813118.0826,-0.463263396926977,-0.463263396934
8003,M3,log_ridge_smear,cnt,7,0.992301960659297,0.99230196067,818.277004308673,818.277004317,-0.375803228602079,-0.375803228619
8003,M3,log_ridge_smear,ticket,7,0.597598696596751,0.597598696587,55398.0206473458,55398.0206464,-0.304501541769568,-0.304501541745
8003,M3,log_ridge_smear,amt,8,1.49485539586651,1.49485539589,97690668.6891215,97690668.6907,-3.05642127287067,-3.0564212731
8003,M3,log_ridge_smear,cnt,8,1.130949469075,1.13094946909,932.609205935969,932.609205945,-0.957927080048405,-0.957927080115
8003,M3,log_ridge_smear,ticket,8,0.739590399938778,0.739590399935,68560.7992114384,68560.7992111,-0.526121171193946,-0.526121171174
8003,M3,log_ridge_smear,amt,9,1.14833231455784,1.14833231456,75044952.1717482,75044952.1722,-0.645231516054699,-0.645231516065
8003,M3,log_ridge_smear,cnt,9,1.13872022004626,1.13872022006,939.017161455649,939.017161467,-0.683997726980091,-0.683997727008
8003,M3,log_ridge_smear,ticket,9,0.627432376922683,0.62743237691,58163.6338390986,58163.6338379,-0.306103429723906,-0.306103429706
8003,M4,log_ridge_smear,amt,0,1.44238005242,1.44238005242,94261339.4007127,94261339.4008,-1.71002196405179,-1.71002196408
8003,M4,log_ridge_smear,cnt,0,1.48730196249889,1.48730196253,1226.46638082565,1226.46638085,-2.75852687654236,-2.75852687671
8003,M4,log_ridge_smear,ticket,0,0.899090661726058,0.899090661707,83346.6393514332,83346.6393497,-1.68662582842465,-1.6866258283
8003,M4,log_ridge_smear,amt,1,1.29182788769535,1.29182788771,84422567.2457509,84422567.2467,-0.919374083144696,-0.919374083169
8003,M4,log_ridge_smear,cnt,1,1.22214109929919,1.22214109932,1007.80810400959,1007.80810403,-1.27362461331019,-1.27362461338
8003,M4,log_ridge_smear,ticket,1,0.714755785061022,0.714755785052,66258.6045855101,66258.6045847,-0.549503690459932,-0.549503690437
8003,M4,log_ridge_smear,amt,2,1.56293070762585,1.56293070764,102139475.406734,102139475.407,-1.72586865159791,-1.72586865161
8003,M4,log_ridge_smear,cnt,2,1.35101451243395,1.35101451244,1114.08034231585,1114.08034232,-1.55266858711932,-1.55266858712
8003,M4,log_ridge_smear,ticket,2,0.766663938294516,0.76666393829,71070.5443721444,71070.5443717,-0.49205745123525,-0.492057451211
8003,M4,log_ridge_smear,amt,3,3.45669643800993,3.45669643806,225899433.094496,225899433.098,-48.7516016660155,-48.7516016685
8003,M4,log_ridge_smear,cnt,3,3.81556400216556,3.81556400229,3146.40946528578,3146.40946539,-88.2853125009669,-88.2853125088
8003,M4,log_ridge_smear,ticket,3,0.717695972228032,0.717695972219,66531.1629935399,66531.1629927,-0.634975139553853,-0.634975139527
8003,M4,log_ridge_smear,amt,4,1.24702441211315,1.24702441211,81494604.1121094,81494604.1119,-0.95698539202245,-0.956985392001
8003,M4,log_ridge_smear,cnt,4,1.16254103988026,1.16254103989,958.660405011263,958.660405022,-1.03182817251148,-1.03182817255
8003,M4,log_ridge_smear,ticket,4,0.698285253085812,0.698285253067,64731.7691428767,64731.7691412,-0.438283437683767,-0.438283437598
8003,M4,log_ridge_smear,amt,5,9.44012104652078,9.44012104655,616923710.541441,616923710.543,-713.162409536118,-713.162409541
8003,M4,log_ridge_smear,cnt,5,11.4466000988355,11.4466000991,9439.15260650219,9439.1526067,-1164.66112277784,-1164.66112283
8003,M4,log_ridge_smear,ticket,5,0.772871498090054,0.772871498074,71645.9916207432,71645.9916192,-1.01821845280681,-1.01821845273
8003,M4,log_ridge_smear,amt,6,3.02028301705322,3.02028301709,197379270.518199,197379270.52,-34.0893218014946,-34.0893218027
8003,M4,log_ridge_smear,cnt,6,4.18036944147042,4.18036944153,3447.23715067255,3447.23715072,-100.405894185017,-100.405894188
8003,M4,log_ridge_smear,ticket,6,0.658048321131819,0.658048321119,61001.76370634,61001.7637052,-0.543901596964015,-0.543901596905
8003,M4,log_ridge_smear,amt,7,1.68231087200719,1.68231087202,109941118.37426,109941118.375,-2.90126467495741,-2.90126467504
8003,M4,log_ridge_smear,cnt,7,1.22537917074882,1.22537917077,1010.47829867875,1010.47829869,-1.04047147299945,-1.04047147304
8003,M4,log_ridge_smear,ticket,7,0.647845101190138,0.647845101182,60055.9146069065,60055.9146062,-0.066892521590634,-0.0668925215555
8003,M4,log_ridge_smear,amt,8,3.03618604542971,3.03618604551,198418553.301388,198418553.307,-22.3402999198844,-22.3402999218
8003,M4,log_ridge_smear,cnt,8,2.88158249246906,2.88158249256,2376.2249628523,2376.22496293,-21.9797595000341,-21.9797595019
8003,M4,log_ridge_smear,ticket,8,0.678413083252597,0.678413083249,62889.5983332725,62889.598333,-0.4635157358886,-0.463515735872
8003,M4,log_ridge_smear,amt,9,2.49854583815893,2.4985458382,163283093.705984,163283093.709,-12.4022713960414,-12.4022713969
8003,M4,log_ridge_smear,cnt,9,3.38780776246951,3.38780776256,2793.67097612642,2793.67097621,-52.102587672554,-52.1025876766
8003,M4,log_ridge_smear,ticket,9,0.682392642609666,0.682392642601,63258.507624216,63258.5076235,-0.440856874313089,-0.440856874287
8003,M5,log_ridge_smear,amt,0,1.29675327855032,1.29675327855,84744447.6948617,84744447.6951,-1.33355825974234,-1.33355825975
8003,M5,log_ridge_smear,cnt,0,1.14092488941158,1.14092488942,940.835186931023,940.835186941,-1.25883347178586,-1.25883347181
8003,M5,log_ridge_smear,ticket,0,0.849809656010387,0.849809655997,78778.2388718034,78778.2388705,-1.3297621359143,-1.32976213584
8003,M5,log_ridge_smear,amt,1,1.19523373069067,1.1952337307,78110018.3427987,78110018.3433,-0.728733708847289,-0.728733708858
8003,M5,log_ridge_smear,cnt,1,0.934166915963888,0.934166915973,770.337393076721,770.337393084,-0.604000610223629,-0.60400061024
