scope,industry,target,repeat,comparison,block,wape_gain_pp,sse_reduction
8005,중국음식,cnt,7,sequential,3,5.81736537144309,0.344496789868479
8005,중국음식,cnt,7,sequential,4,0.878218588942878,0.00163046150180757
8005,중국음식,cnt,7,sequential,5,1.40017238471441,0.062546118802719
8005,중국음식,cnt,7,sequential,6,0.395073149542943,-0.029674742920005
8005,중국음식,cnt,7,sequential,7,-1.59389279072212,-0.229137160978611
8005,중국음식,cnt,7,sequential,8,0.531213449985299,0.0065716734600918
8005,중국음식,cnt,7,sequential,9,2.24810624778602,0.162604832722783
8005,중국음식,cnt,7,sequential,10,-0.097147457808211,-0.00598802744954496
8005,중국음식,cnt,7,leave_one_block_out,1,15.3875597248612,0.502696230141409
8005,중국음식,cnt,7,leave_one_block_out,2,-0.588963010535246,-0.046911366755642
8005,중국음식,cnt,7,leave_one_block_out,3,-0.385978321697569,-0.0700026529807898
8005,중국음식,cnt,7,leave_one_block_out,4,-1.23009118203498,-0.114608866717687
8005,중국음식,cnt,7,leave_one_block_out,5,-0.0326633950830046,0.0360242455456146
8005,중국음식,cnt,7,leave_one_block_out,6,1.15410496622115,-0.0964247066758044
8005,중국음식,cnt,7,leave_one_block_out,7,-0.575092704934135,-0.056951427982195
8005,중국음식,cnt,7,leave_one_block_out,8,-0.604610225687965,-0.101298457498288
8005,중국음식,cnt,7,leave_one_block_out,9,2.24810624778602,0.162604832722783
8005,중국음식,cnt,8,sequential,2,3.07463856945953,0.198114421569161
8005,중국음식,cnt,8,sequential,3,7.01268763545756,0.367068348006218
8005,중국음식,cnt,8,sequential,4,0.444081252167389,0.0103996900605146
8005,중국음식,cnt,8,sequential,5,1.60860585467743,0.0815507936160268
8005,중국음식,cnt,8,sequential,6,0.697378596810169,0.0101644257860488
8005,중국음식,cnt,8,sequential,7,-0.569372733344412,-0.000731870145250557
8005,중국음식,cnt,8,sequential,8,0.376905259093965,-0.0239779664780666
8005,중국음식,cnt,8,sequential,9,1.63118645023166,0.098704923650464
8005,중국음식,cnt,8,sequential,10,-0.0340431907225047,-0.0169021743419768
8005,중국음식,cnt,8,leave_one_block_out,1,17.0329166033429,0.562771334027261
8005,중국음식,cnt,8,leave_one_block_out,2,-0.806217820525584,-0.0190140898202624
8005,중국음식,cnt,8,leave_one_block_out,3,-0.237868662392329,-0.0230700183509813
8005,중국음식,cnt,8,leave_one_block_out,4,-0.997550280533918,-0.101759057860716
8005,중국음식,cnt,8,leave_one_block_out,5,0.570899317860596,0.0566649936095511
8005,중국음식,cnt,8,leave_one_block_out,6,1.95686925446225,0.0716029449179758
8005,중국음식,cnt,8,leave_one_block_out,7,-0.17922276002966,0.0606072677321638
8005,중국음식,cnt,8,leave_one_block_out,8,-0.426958248894996,-0.0865451601672307
8005,중국음식,cnt,8,leave_one_block_out,9,1.63118645023166,0.098704923650464
8005,중국음식,cnt,9,sequential,2,2.79951657868241,0.170668105479669
8005,중국음식,cnt,9,sequential,3,6.42333012216092,0.3361093384313
8005,중국음식,cnt,9,sequential,4,0.70551871296532,-0.00992326811270505
8005,중국음식,cnt,9,sequential,5,1.52866516570556,0.0990656349195344
8005,중국음식,cnt,9,sequential,6,0.462115398859794,0.00913174632083036
8005,중국음식,cnt,9,sequential,7,-1.11302405550505,-0.0887017331434969
8005,중국음식,cnt,9,sequential,8,0.874401310846706,-0.00529443599564949
8005,중국음식,cnt,9,sequential,9,1.67058419113961,0.122436580129527
8005,중국음식,cnt,9,sequential,10,-0.228786971225362,-0.0135279207748022
8005,중국음식,cnt,9,leave_one_block_out,1,15.742307631521,0.552821790643276
8005,중국음식,cnt,9,leave_one_block_out,2,-0.354733061385276,-0.00913062266610343
8005,중국음식,cnt,9,leave_one_block_out,3,-0.258570702729444,-0.0261872407911559
8005,중국음식,cnt,9,leave_one_block_out,4,-1.09533809516124,-0.053289116454674
8005,중국음식,cnt,9,leave_one_block_out,5,0.649528953386055,0.059044055669373
8005,중국음식,cnt,9,leave_one_block_out,6,0.976310009013617,-0.0277954249733046
8005,중국음식,cnt,9,leave_one_block_out,7,-0.426075455393005,0.0275153993104563
8005,중국음식,cnt,9,leave_one_block_out,8,-1.01013949030659,-0.10226178855804
8005,중국음식,cnt,9,leave_one_block_out,9,1.67058419113961,0.122436580129527
8005,중국음식,ticket,0,sequential,2,0.316952482902577,0.0722255081975104
8005,중국음식,ticket,0,sequential,3,0.117027604477675,-0.0228576304957218
8005,중국음식,ticket,0,sequential,4,0.764764276394497,0.19618717535547
8005,중국음식,ticket,0,sequential,5,0.0935254428297991,-0.0180262630747978
8005,중국음식,ticket,0,sequential,6,-0.0860494001527198,-0.0205577074296464
8005,중국음식,ticket,0,sequential,7,0.0514586200806896,0.0368261450668749
8005,중국음식,ticket,0,sequential,8,-0.344563989952382,-0.0502171086436423
8005,중국음식,ticket,0,sequential,9,0.190810407315717,0.00179940560490244
8005,중국음식,ticket,0,sequential,10,-0.0800901572607593,-0.0105245396009737
8005,중국음식,ticket,0,leave_one_block_out,1,-0.0367923001108564,-0.0154637874119494
8005,중국음식,ticket,0,leave_one_block_out,2,-0.104974602184836,-0.01796910926955
8005,중국음식,ticket,0,leave_one_block_out,3,-0.0799279113755977,-0.0241298724267318
8005,중국음식,ticket,0,leave_one_block_out,4,0.19067918116351,0.0338033662152812
8005,중국음식,ticket,0,leave_one_block_out,5,0.0651515407524478,0.0298136288989223
8005,중국음식,ticket,0,leave_one_block_out,6,-0.0450601941217113,0.0101047908738934
8005,중국음식,ticket,0,leave_one_block_out,7,-0.127257946704497,-0.0330455879390315
8005,중국음식,ticket,0,leave_one_block_out,8,0.0202020349286,-0.0140827762783635
8005,중국음식,ticket,0,leave_one_block_out,9,0.190810407315717,0.00179940560490244
8005,중국음식,ticket,1,sequential,2,-0.0931403563051839,-0.0476488538003559
8005,중국음식,ticket,1,sequential,3,0.161735753649966,0.000490090462922588
8005,중국음식,ticket,1,sequential,4,0.934137187493878,0.217825236559157
8005,중국음식,ticket,1,sequential,5,0.227548645278973,0.00471065112576496
8005,중국음식,ticket,1,sequential,6,-0.0132710236927333,-0.00821563502215961
8005,중국음식,ticket,1,sequential,7,0.118487575508752,0.052437994432716
8005,중국음식,ticket,1,sequential,8,-0.169826143593027,0.00475347263156722
8005,중국음식,ticket,1,sequential,9,0.22712221387394,0.0546402710077174
8005,중국음식,ticket,1,sequential,10,-0.0687695926076093,-0.00510833464890514
8005,중국음식,ticket,1,leave_one_block_out,1,-0.0788238669295574,-0.0192509143620181
8005,중국음식,ticket,1,leave_one_block_out,2,-0.259094387730824,-0.0501702566732969
8005,중국음식,ticket,1,leave_one_block_out,3,0.0690361777085272,0.011703935816288
8005,중국음식,ticket,1,leave_one_block_out,4,0.439443767763832,0.123945745584472
8005,중국음식,ticket,1,leave_one_block_out,5,0.170019496844227,0.0748066490320046
8005,중국음식,ticket,1,leave_one_block_out,6,0.0445179949265087,0.0403661882035167
8005,중국음식,ticket,1,leave_one_block_out,7,0.105548525465433,0.0331239309701227
8005,중국음식,ticket,1,leave_one_block_out,8,-0.362334961653096,-0.0755104383829501
8005,중국음식,ticket,1,leave_one_block_out,9,0.22712221387394,0.0546402710077174
8005,중국음식,ticket,2,sequential,2,0.347009259713935,0.0622652981496558
8005,중국음식,ticket,2,sequential,3,0.038916769103213,-0.0682585208285589
8005,중국음식,ticket,2,sequential,4,0.588336893994318,0.194021679950415
8005,중국음식,ticket,2,sequential,5,0.0685782184968495,-0.0268860852857089
8005,중국음식,ticket,2,sequential,6,-0.0731757924469695,-0.0162756863255393
8005,중국음식,ticket,2,sequential,7,0.171748554099704,0.0458223156085424
8005,중국음식,ticket,2,sequential,8,-0.646434829283594,-0.304348310905837
8005,중국음식,ticket,2,sequential,9,0.60663486834613,0.194676978331814
8005,중국음식,ticket,2,sequential,10,-0.0462388395865349,0.00417831921803891
8005,중국음식,ticket,2,leave_one_block_out,1,-0.0262934495728423,-0.0105386540998866
8005,중국음식,ticket,2,leave_one_block_out,2,0.0547928719504348,0.0121224325609813
8005,중국음식,ticket,2,leave_one_block_out,3,-0.049979998336569,-0.0383217799681133
8005,중국음식,ticket,2,leave_one_block_out,4,0.690947236530134,0.254480539381798
8005,중국음식,ticket,2,leave_one_block_out,5,0.195822452493578,0.0123724219953075
8005,중국음식,ticket,2,leave_one_block_out,6,0.0461094566134759,0.0567297032881244
8005,중국음식,ticket,2,leave_one_block_out,7,0.0774918013435641,0.0119413734122427
8005,중국음식,ticket,2,leave_one_block_out,8,-0.162854054692786,-0.115867930814593
8005,중국음식,ticket,2,leave_one_block_out,9,0.60663486834613,0.194676978331814
8005,중국음식,ticket,3,sequential,2,0.115396661779769,0.029273958253169
8005,중국음식,ticket,3,sequential,3,0.11615828917842,-0.0356242112659684
8005,중국음식,ticket,3,sequential,4,0.717023726501402,0.191074521106063
8005,중국음식,ticket,3,sequential,5,0.152830278850417,-0.0165662911038658
8005,중국음식,ticket,3,sequential,6,-0.020204399616984,-0.00932521600262426
8005,중국음식,ticket,3,sequential,7,0.0505789337593793,0.0261196114568671
8005,중국음식,ticket,3,sequential,8,-0.0154068331643997,0.0616301705072053
8005,중국음식,ticket,3,sequential,9,0.105043381018888,-0.0255364482589402
8005,중국음식,ticket,3,sequential,10,-0.0198311071856944,0.0115168403874052
8005,중국음식,ticket,3,leave_one_block_out,1,-0.0123730021063473,-0.000481099102418892
8005,중국음식,ticket,3,leave_one_block_out,2,0.0340478275961356,-0.0203876997105146
8005,중국음식,ticket,3,leave_one_block_out,3,0.0898853659534071,0.0211065395422145
8005,중국음식,ticket,3,leave_one_block_out,4,0.331919908841448,0.0783265956487362
8005,중국음식,ticket,3,leave_one_block_out,5,0.11092074480288,-0.00294381412655187
8005,중국음식,ticket,3,leave_one_block_out,6,-0.0595996126191475,0.0171389054633583
8005,중국음식,ticket,3,leave_one_block_out,7,0.0275958914014454,-0.00178494801115292
8005,중국음식,ticket,3,leave_one_block_out,8,-0.00945147454617379,-0.00486326283884675
8005,중국음식,ticket,3,leave_one_block_out,9,0.105043381018888,-0.0255364482589402
8005,중국음식,ticket,4,sequential,2,0.251738512043635,0.0622695152021824
8005,중국음식,ticket,4,sequential,3,0.0478999940602742,-0.0221443950855504
8005,중국음식,ticket,4,sequential,4,0.712063508164723,0.19631899522954
8005,중국음식,ticket,4,sequential,5,0.214335226757344,0.00588493716873517
8005,중국음식,ticket,4,sequential,6,-0.0724960862345234,-0.0206614879635856
8005,중국음식,ticket,4,sequential,7,0.187650183263131,0.0684142108403932
8005,중국음식,ticket,4,sequential,8,-0.0617572027476462,-0.0194130464504849
8005,중국음식,ticket,4,sequential,9,-0.122459462621453,-0.0645953785799813
8005,중국음식,ticket,4,sequential,10,-0.0916703294488605,-0.021563883351396
8005,중국음식,ticket,4,leave_one_block_out,1,-0.0156593128274971,-0.0137285147381083
8005,중국음식,ticket,4,leave_one_block_out,2,-0.270690317998155,-0.0364719131564137
8005,중국음식,ticket,4,leave_one_block_out,3,0.103195982150783,0.0108793978120481
8005,중국음식,ticket,4,leave_one_block_out,4,0.288718588378677,0.0455658630936847
8005,중국음식,ticket,4,leave_one_block_out,5,0.238872890613323,0.0593911845642989
8005,중국음식,ticket,4,leave_one_block_out,6,-0.158454877747082,-0.00583896507827664
8005,중국음식,ticket,4,leave_one_block_out,7,0.0814484491895293,0.0337753842884845
8005,중국음식,ticket,4,leave_one_block_out,8,-0.234309409151814,-0.0828474927084322
8005,중국음식,ticket,4,leave_one_block_out,9,-0.122459462621453,-0.0645953785799813
8005,중국음식,ticket,5,sequential,2,0.0733985368784579,0.0161765502878285
8005,중국음식,ticket,5,sequential,3,0.0868519583416355,-0.0377168777533905
8005,중국음식,ticket,5,sequential,4,0.845129808427153,0.22178267047542
8005,중국음식,ticket,5,sequential,5,0.148767887106685,0.00110239176371751
8005,중국음식,ticket,5,sequential,6,-0.0517467326026574,-0.00372113438434241
8005,중국음식,ticket,5,sequential,7,0.171970583301054,0.0624475185657773
8005,중국음식,ticket,5,sequential,8,-0.183029570166449,0.0279848626265599
8005,중국음식,ticket,5,sequential,9,0.190457239859737,0.0152025918121496
8005,중국음식,ticket,5,sequential,10,0.00611043172799863,0.000555442874101586
8005,중국음식,ticket,5,leave_one_block_out,1,-0.0187762431067745,-0.00890882806841997
8005,중국음식,ticket,5,leave_one_block_out,2,-0.0928560508465071,-0.0333839436952432
8005,중국음식,ticket,5,leave_one_block_out,3,0.0802486119961462,0.0148475148405935
8005,중국음식,ticket,5,leave_one_block_out,4,0.199165661843155,0.0990542942155548
8005,중국음식,ticket,5,leave_one_block_out,5,0.101871081945501,0.0316941686923572
8005,중국음식,ticket,5,leave_one_block_out,6,-0.032349825869514,0.0346067830857442
8005,중국음식,ticket,5,leave_one_block_out,7,0.0882284971206362,0.0311136130038697
8005,중국음식,ticket,5,leave_one_block_out,8,-0.148153163050156,-0.0110857330869989
8005,중국음식,ticket,5,leave_one_block_out,9,0.190457239859737,0.0152025918121496
8005,중국음식,ticket,6,sequential,2,0.208558013779236,0.068075481872494
8005,중국음식,ticket,6,sequential,3,0.145715471147122,-0.00191965437013364
8005,중국음식,ticket,6,sequential,4,0.674193798422729,0.193659000786951
8005,중국음식,ticket,6,sequential,5,0.179149710783126,-0.00259074468630005
8005,중국음식,ticket,6,sequential,6,-0.0222640963616252,-0.000232483971556396
8005,중국음식,ticket,6,sequential,7,-0.0473531987428416,0.0113907034350479
8005,중국음식,ticket,6,sequential,8,-0.143680954619933,-0.00826795116342538
8005,중국음식,ticket,6,sequential,9,0.02679975649304,-0.0288328453037952
8005,중국음식,ticket,6,sequential,10,-0.0771412590620593,-0.0234560973488074
8005,중국음식,ticket,6,leave_one_block_out,1,0.00721620434450676,-0.0110049016029692
8005,중국음식,ticket,6,leave_one_block_out,2,-0.118760919029554,-0.0493158534273239
8005,중국음식,ticket,6,leave_one_block_out,3,0.0462059390214445,-0.0177266660504796
8005,중국음식,ticket,6,leave_one_block_out,4,0.34694344172795,0.0689870640059814
8005,중국음식,ticket,6,leave_one_block_out,5,0.296876259522726,0.0502347810533146
8005,중국음식,ticket,6,leave_one_block_out,6,-0.0613344623380085,-0.00339056503579505
8005,중국음식,ticket,6,leave_one_block_out,7,-0.000262876271175938,0.00119814876031465
8005,중국음식,ticket,6,leave_one_block_out,8,-0.168961711944714,-0.0409090360838962
8005,중국음식,ticket,6,leave_one_block_out,9,0.02679975649304,-0.0288328453037952
8005,중국음식,ticket,7,sequential,2,0.095051366898273,0.012432380689975
8005,중국음식,ticket,7,sequential,3,0.126728701877424,-0.00562455363437264
8005,중국음식,ticket,7,sequential,4,0.804000914727793,0.19541106002474
8005,중국음식,ticket,7,sequential,5,0.259992422887514,-0.00952445033588623
8005,중국음식,ticket,7,sequential,6,-0.0341376166053703,-0.00811074214273955
8005,중국음식,ticket,7,sequential,7,-0.0309082513899397,0.0240790029089307
8005,중국음식,ticket,7,sequential,8,-0.182832556292713,0.0178912811475794
8005,중국음식,ticket,7,sequential,9,0.207894553735549,0.0024629284816502
8005,중국음식,ticket,7,sequential,10,0.0821137121975943,0.0185801138573788
8005,중국음식,ticket,7,leave_one_block_out,1,-0.0382773398374628,-0.0142715886837448
8005,중국음식,ticket,7,leave_one_block_out,2,-0.0251555742509693,-0.00404225903913069
8005,중국음식,ticket,7,leave_one_block_out,3,0.0503753340835245,-0.0120969643947744
8005,중국음식,ticket,7,leave_one_block_out,4,0.181617933147918,0.0591831682952729
8005,중국음식,ticket,7,leave_one_block_out,5,0.112655641206426,0.0271430169457857
8005,중국음식,ticket,7,leave_one_block_out,6,-0.0360857501933209,0.0384071095505161
8005,중국음식,ticket,7,leave_one_block_out,7,0.0298966113155455,0.0188838998988999
8005,중국음식,ticket,7,leave_one_block_out,8,-0.088126960703766,-0.0231243388825342
8005,중국음식,ticket,7,leave_one_block_out,9,0.207894553735549,0.0024629284816502
8005,중국음식,ticket,8,sequential,2,0.297738458715213,0.0498885730255371
8005,중국음식,ticket,8,sequential,3,0.0698879850703216,-0.0105278241731621
8005,중국음식,ticket,8,sequential,4,0.733157334580196,0.223581515563076
8005,중국음식,ticket,8,sequential,5,0.267530079082169,0.00855854106634046
8005,중국음식,ticket,8,sequential,6,-0.0188746429687872,-0.00289688540875654
8005,중국음식,ticket,8,sequential,7,0.111064875516631,0.0445906798356853
8005,중국음식,ticket,8,sequential,8,-0.300186783486781,-0.0526257563926906
8005,중국음식,ticket,8,sequential,9,0.285464623086677,0.0256353317058997
8005,중국음식,ticket,8,sequential,10,0.0306895688280837,0.0129634055086449
8005,중국음식,ticket,8,leave_one_block_out,1,-0.0892014316366957,-0.027348001468013
8005,중국음식,ticket,8,leave_one_block_out,2,0.157316129152744,0.039217024954573
8005,중국음식,ticket,8,leave_one_block_out,3,-0.034291724515538,-0.0101955899570652
8005,중국음식,ticket,8,leave_one_block_out,4,0.270573364344795,0.0550034431877704
8005,중국음식,ticket,8,leave_one_block_out,5,0.0768599198220962,0.0367464280526495
8005,중국음식,ticket,8,leave_one_block_out,6,0.0168853542737241,0.0387809047558683
8005,중국음식,ticket,8,leave_one_block_out,7,0.106400220212015,0.016886345939745
8005,중국음식,ticket,8,leave_one_block_out,8,-0.332675375490421,-0.0939905655352693
8005,중국음식,ticket,8,leave_one_block_out,9,0.285464623086677,0.0256353317058997
8005,중국음식,ticket,9,sequential,2,0.153170114450865,0.0486751813569603
8005,중국음식,ticket,9,sequential,3,0.122017269946026,-0.0302096344911817
8005,중국음식,ticket,9,sequential,4,0.686072780539626,0.191264739123373
8005,중국음식,ticket,9,sequential,5,0.11971374085145,-0.0153303229791033
8005,중국음식,ticket,9,sequential,6,-0.0130346663290121,-0.000343910639540645
8005,중국음식,ticket,9,sequential,7,0.187900275865165,0.0390862297418171
8005,중국음식,ticket,9,sequential,8,-0.358481526023426,-0.0659924664238623
8005,중국음식,ticket,9,sequential,9,0.024075470199951,-0.0547549405341303
8005,중국음식,ticket,9,sequential,10,-0.00928525365251204,0.0121123196270251
8005,중국음식,ticket,9,leave_one_block_out,1,-0.0184613880303428,-0.0125541740584187
8005,중국음식,ticket,9,leave_one_block_out,2,-0.260842590804372,-0.0601007284079127
8005,중국음식,ticket,9,leave_one_block_out,3,-0.0859596467004314,-0.0615778074468571
8005,중국음식,ticket,9,leave_one_block_out,4,-0.0805813254051116,-0.05975312060411
8005,중국음식,ticket,9,leave_one_block_out,5,0.0862028090418465,0.0306984551148013
8005,중국음식,ticket,9,leave_one_block_out,6,-0.000438951630676865,0.0329004732405777
8005,중국음식,ticket,9,leave_one_block_out,7,0.0712187568525258,0.00618742051265764
8005,중국음식,ticket,9,leave_one_block_out,8,-0.296833013967611,-0.0953426853791448
8005,중국음식,ticket,9,leave_one_block_out,9,0.024075470199951,-0.0547549405341303
8006,서양음식,amt,0,sequential,2,7.4382751411082,0.247584939690581
8006,서양음식,amt,0,sequential,3,11.0476371643099,0.559320030013518
8006,서양음식,amt,0,sequential,4,3.90855286506332,0.235283555253323
8006,서양음식,amt,0,sequential,5,3.40605954018344,0.222366302306326
8006,서양음식,amt,0,sequential,6,2.75264619139563,0.317164301432275
8006,서양음식,amt,0,sequential,7,-0.115859897402609,0.0148779082820142
8006,서양음식,amt,0,sequential,8,1.25232187032285,0.166728450037146
8006,서양음식,amt,0,sequential,9,1.82526772219754,-0.73825586357144
8006,서양음식,amt,0,sequential,10,-0.0379811444884054,0.00563060853017505
8006,서양음식,amt,0,leave_one_block_out,1,22.6446419108895,0.750807010285715
8006,서양음식,amt,0,leave_one_block_out,2,-1.17967611680717,-0.37851238121638
8006,서양음식,amt,0,leave_one_block_out,3,-0.990773543938073,-0.111495085701367
8006,서양음식,amt,0,leave_one_block_out,4,-0.905759136474127,-0.23794202614673
8006,서양음식,amt,0,leave_one_block_out,5,0.7218814766836,0.044290249865523
8006,서양음식,amt,0,leave_one_block_out,6,3.67652304287592,0.30628626732028
8006,서양음식,amt,0,leave_one_block_out,7,-0.23523213861478,-0.0510846940232188
8006,서양음식,amt,0,leave_one_block_out,8,-0.909644363333684,-0.207041886890019
8006,서양음식,amt,0,leave_one_block_out,9,1.82526772219754,-0.73825586357144
8006,서양음식,amt,1,sequential,2,6.65031774946704,0.190984537596615
8006,서양음식,amt,1,sequential,3,10.5753079532522,0.557520145868075
8006,서양음식,amt,1,sequential,4,5.05300923378641,0.329549124234634
8006,서양음식,amt,1,sequential,5,4.11381041331766,0.341160030781325
8006,서양음식,amt,1,sequential,6,2.20326501262032,0.291040001419169
8006,서양음식,amt,1,sequential,7,0.501637193922128,0.0710527042855582
8006,서양음식,amt,1,sequential,8,0.305232210188264,0.0316445969093957
8006,서양음식,amt,1,sequential,9,2.72172003628985,-0.720977558792111
8006,서양음식,amt,1,sequential,10,-0.0468691786380454,-0.00513854322498863
8006,서양음식,amt,1,leave_one_block_out,1,23.6868833316946,0.76681901425498
8006,서양음식,amt,1,leave_one_block_out,2,-1.19486862537329,-0.479578436044207
8006,서양음식,amt,1,leave_one_block_out,3,-0.089288481394767,0.00743956329570983
8006,서양음식,amt,1,leave_one_block_out,4,-0.109964395336631,0.0413864318976271
8006,서양음식,amt,1,leave_one_block_out,5,1.24651760586388,0.0319122341072737
8006,서양음식,amt,1,leave_one_block_out,6,3.40494676339541,0.14962359579072
8006,서양음식,amt,1,leave_one_block_out,7,-0.323437396996137,-0.0787698943812127
8006,서양음식,amt,1,leave_one_block_out,8,0.101518123149469,-0.00902437260360744
8006,서양음식,amt,1,leave_one_block_out,9,2.72172003628985,-0.720977558792111
8006,서양음식,amt,2,sequential,2,8.39530423368595,0.222222525944111
8006,서양음식,amt,2,sequential,3,9.89900872392524,0.50585750964562
8006,서양음식,amt,2,sequential,4,4.40419788493705,0.38576538560014
8006,서양음식,amt,2,sequential,5,3.35695927080987,0.192693121945903
8006,서양음식,amt,2,sequential,6,1.69430802332269,0.141099385662897
8006,서양음식,amt,2,sequential,7,0.391869881203258,0.146733361276928
8006,서양음식,amt,2,sequential,8,1.46737637907862,0.0278237007686191
8006,서양음식,amt,2,sequential,9,1.79658398299614,-0.343048813318418
8006,서양음식,amt,2,sequential,10,-0.0390744083743594,-0.00149144884788122
8006,서양음식,amt,2,leave_one_block_out,1,21.0753986423668,0.718553767283671
8006,서양음식,amt,2,leave_one_block_out,2,-1.69436509750279,-0.695020136929778
8006,서양음식,amt,2,leave_one_block_out,3,-0.575040070767505,-0.0967107696768179
8006,서양음식,amt,2,leave_one_block_out,4,-0.816730871227669,-0.0435211088302543
8006,서양음식,amt,2,leave_one_block_out,5,0.667337134348769,-0.0483874890394511
8006,서양음식,amt,2,leave_one_block_out,6,3.94864266774741,0.260011816476468
8006,서양음식,amt,2,leave_one_block_out,7,0.0154089668657736,-0.0457272871283634
8006,서양음식,amt,2,leave_one_block_out,8,-0.288489648524698,0.0150821306342667
8006,서양음식,amt,2,leave_one_block_out,9,1.79658398299614,-0.343048813318418
8006,서양음식,amt,3,sequential,2,5.67556312816163,0.199144128089326
8006,서양음식,amt,3,sequential,3,11.1306139240749,0.551562521360543
8006,서양음식,amt,3,sequential,4,4.92775459249688,0.392678324073648
8006,서양음식,amt,3,sequential,5,3.44761588298184,0.233685532426669
8006,서양음식,amt,3,sequential,6,1.98472479781026,0.263532523723662
8006,서양음식,amt,3,sequential,7,0.484550037696863,-0.0086050738336283
8006,서양음식,amt,3,sequential,8,0.933054063652111,0.0979087058090775
8006,서양음식,amt,3,sequential,9,2.44811963051027,-0.611831541792077
8006,서양음식,amt,3,sequential,10,-0.0246834953013059,0.00329874781628914
8006,서양음식,amt,3,leave_one_block_out,1,25.4649573642268,0.801007861557719
8006,서양음식,amt,3,leave_one_block_out,2,-0.487965450471584,-0.409623288185975
8006,서양음식,amt,3,leave_one_block_out,3,-0.748428448135752,-0.0640608567287448
8006,서양음식,amt,3,leave_one_block_out,4,-0.0900773834591889,0.0690333590021666
8006,서양음식,amt,3,leave_one_block_out,5,1.06632707272548,0.0182229339282224
8006,서양음식,amt,3,leave_one_block_out,6,3.57444342457907,0.233024936349541
8006,서양음식,amt,3,leave_one_block_out,7,-0.509908142628818,-0.0514295572929866
8006,서양음식,amt,3,leave_one_block_out,8,-0.603284967980791,0.0172147146115684
8006,서양음식,amt,3,leave_one_block_out,9,2.44811963051027,-0.611831541792077
8006,서양음식,amt,4,sequential,2,7.94453115830416,0.21907766344566
8006,서양음식,amt,4,sequential,3,10.1201367459663,0.529854031244124
8006,서양음식,amt,4,sequential,4,4.7022882971284,0.208623524448155
8006,서양음식,amt,4,sequential,5,3.54039511342974,0.253893675732435
8006,서양음식,amt,4,sequential,6,2.16109758957744,0.236811670031031
8006,서양음식,amt,4,sequential,7,0.00146000401400892,0.121550856795597
8006,서양음식,amt,4,sequential,8,0.600494449463887,0.0743453352834497
8006,서양음식,amt,4,sequential,9,2.80736202045808,-0.633118353566273
8006,서양음식,amt,4,sequential,10,-0.0512140239280062,-0.00592768121444598
8006,서양음식,amt,4,leave_one_block_out,1,22.23818050942,0.718640214944064
8006,서양음식,amt,4,leave_one_block_out,2,-1.29978553780357,-0.50346917130507
8006,서양음식,amt,4,leave_one_block_out,3,0.0328273746478452,-0.0485032353309822
8006,서양음식,amt,4,leave_one_block_out,4,-0.550497621972093,-0.144988479375979
8006,서양음식,amt,4,leave_one_block_out,5,1.44317958762978,0.0885708811097803
8006,서양음식,amt,4,leave_one_block_out,6,3.11430099342561,0.1420834212654
8006,서양음식,amt,4,leave_one_block_out,7,-0.269427147805082,-0.0335364069911128
8006,서양음식,amt,4,leave_one_block_out,8,-0.120454652379465,-0.0524189244156956
8006,서양음식,amt,4,leave_one_block_out,9,2.80736202045808,-0.633118353566273
8006,서양음식,amt,5,sequential,2,7.4138701323388,0.238156992219984
8006,서양음식,amt,5,sequential,3,9.91257660608105,0.532252121894872
8006,서양음식,amt,5,sequential,4,3.6902330910887,0.217926066424503
8006,서양음식,amt,5,sequential,5,3.55713032999223,0.221494456540247
8006,서양음식,amt,5,sequential,6,2.53277276988427,0.308566430660092
8006,서양음식,amt,5,sequential,7,0.285072210519749,-0.00712817945983857
8006,서양음식,amt,5,sequential,8,1.07525518243758,0.0482331346075999
8006,서양음식,amt,5,sequential,9,3.61836344533574,-0.119213005116723
8006,서양음식,amt,5,sequential,10,-0.0648782249870528,0.00300997445722562
8006,서양음식,amt,5,leave_one_block_out,1,25.6690433916526,0.804139782553347
8006,서양음식,amt,5,leave_one_block_out,2,-0.995265706070397,-0.308779807818507
8006,서양음식,amt,5,leave_one_block_out,3,-0.480261464080614,-0.132133237406218
8006,서양음식,amt,5,leave_one_block_out,4,-0.630452179074886,-0.155949371860832
8006,서양음식,amt,5,leave_one_block_out,5,0.944236134392612,0.0334876976199553
8006,서양음식,amt,5,leave_one_block_out,6,3.3196952354815,0.258559550357968
8006,서양음식,amt,5,leave_one_block_out,7,-0.18440863290666,-0.0232978278066784
8006,서양음식,amt,5,leave_one_block_out,8,-0.245938256893347,-0.0857076394197949
8006,서양음식,amt,5,leave_one_block_out,9,3.61836344533574,-0.119213005116723
8006,서양음식,amt,6,sequential,2,6.38013681067353,0.193768859854203
8006,서양음식,amt,6,sequential,3,10.427806914373,0.532338977611615
8006,서양음식,amt,6,sequential,4,4.43444486456923,0.166043243015727
8006,서양음식,amt,6,sequential,5,3.39668408457989,0.213730551951903
8006,서양음식,amt,6,sequential,6,2.68594123354678,0.28896037715577
8006,서양음식,amt,6,sequential,7,0.147048763245475,0.00912973962150987
8006,서양음식,amt,6,sequential,8,1.26791741978011,0.10657303274172
8006,서양음식,amt,6,sequential,9,2.83035464330773,-0.365381353345808
8006,서양음식,amt,6,sequential,10,-0.37291571018454,-0.0223504342988192
8006,서양음식,amt,6,leave_one_block_out,1,23.7074382084113,0.735617120055599
